CEN_1861,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
410001,SURREY,FARNBOROUGH,FARNBOROUGH,0.459193154,agriculture,11190,24368.83019,4.0008,111.883088,194.856217,207.662491,180.992793,96.515337,7.616216,6.96166,5.07845765,422.32849,344.61459,290.73578,242.36799,127.64351,10.32966,213.6174174,16.20540882,4.09731114,22.39624841,34.14734865,9.765625,13.57615894,116,98.51,2.775721688,6.879777623,13.82904795,12.44,11.60528145,1.181375956,25.32267927,24.44425188,25.73745226,34.58852868,30.74812968,3.840399002,9.46,287.8143133,3.769324301,66.24978287,6.218516589,6.235886747,17.42226854,3,5.32,6.01,68.32,5.3,0,0,11.94,10.15,61.74,40.46,51.55709343,0,54.86206897,4.52173913,16.69565217,15.590743,60.17052375
410002,SURREY,FARNBOROUGH,HEADLEY,0.206740914,agriculture,3128,15130.04826,4.68677,167.16532,237.0842,241.69678,222.83488,108.21487,21.91185,7.2464,5.1940293,429.42798,347.81517,277.24946,260.42881,125.22557,28.08685,229.2653723,17.99758595,5.338078292,24.31754421,27.06144488,10.37037037,11.02362205,90.17,61.41,3.194888179,7.02247191,9.41011236,11.66,11.23595506,1.825842697,26.59449071,26.29075183,26.87646695,74.90196078,62.80112045,12.10084034,0.19,109.0163934,2.120141343,5.535924617,19.19905771,13.89870436,59.24617197,2.08,11.48,17.58,10.01,17.58,0.24,0,41.03,11.31,56.02,46.24,42.44897959,0,69.36363636,3.214285714,15.35714286,15.71906355,44.14715719
420001,SURREY,HAMBLEDON,WITLEY,0.226605449,agriculture,6354,28039.92596,4.59482,155.51455,227.435,262.70104,198.58547,89.71969,22.26132,7.34272,5.3599059,452.33422,365.03356,306.33913,253.2609,122.9825,24.36509,228.0246131,19.05178839,6.386861314,25.53564408,27.37151303,11.11111111,15.97222222,85.97,45.89,1.601281025,5.861329521,11.57969979,13.37,8.720514653,1.143674053,27.15346376,26.50780472,27.76240695,72.17007178,61.12644948,11.04362231,0.29,109.1224018,1.976744186,5.755813953,18.77906977,13.19767442,59.70930233,2.03,12.78,13.44,10.87,19.65,0.36,0.06,40.08,10.95,66.83,44.51,49.57118353,3.602058319,89.17647059,4.861111111,19.27083333,24.72727273,46.36363636
420002,SURREY,HAMBLEDON,CRANLEY,0.22843776,agriculture,7553,33063.71064,4.74025,168.9966,242.93864,231.57218,217.32032,88.07222,10.32166,7.42125,5.10629315,483.85367,359.86188,294.23573,249.01143,106.35147,11.79812,239.4949075,15.35972725,4.634831461,24.66297234,27.04187269,11.19402985,13.01939058,82.25,57.84,0,6.695869837,7.634543179,15.71,12.95369212,0.938673342,26.1795424,26.06802721,26.28036904,70.64768029,61.13918236,9.508497933,0.23,112.1832359,2.148528725,5.931807567,19.89724428,13.5450724,58.29051845,3.03,11.21,15.93,12.95,14.29,0.48,0.1,41.77,8.14,61.59,41.87,49.83660131,0,69.30769231,3.813559322,18.36158192,22.64705882,47.05882353
430001,SURREY,DORKING,CAPEL,0.16670322,agriculture,4094,24558.61386,4.54226,169.27266,223.16329,193.32778,220.90851,105.97743,18.88653,7.23497,4.77963705,449.50649,320.14817,241.51301,249.07703,123.32119,21.86801,210.9367691,9.811959344,3.384615385,24.99728385,27.69832804,9.714285714,15.27093596,75.52,44.89,7.528230866,5.724299065,9.579439252,17.41,12.61682243,1.635514019,26.7075258,26.60570199,26.79706717,65.1975052,56.63201663,8.565488565,0.18,118.4377838,1.965601966,5.15970516,19.98361998,10.72891073,61.75266175,1.78,12.04,16.45,8.65,13.06,0.08,0,47.5,15.5,69.89,43.93,46.47201946,0,79.08333333,7.5,22.5,24.23529412,52
430002,SURREY,DORKING,DORKING,0.521683068,agriculture,8351,16007.80342,3.77903,105.232412,193.491826,207.893569,161.59024,71.139467,9.555478,7.06568,4.8615838,409.00665,374.19695,277.37378,217.35961,90.29301,13.09341,231.1116429,10.61291644,4.806408545,25.86686301,26.6078915,16.13691932,13.72031662,100.42,66.52,4.797313504,6.509539843,8.698092031,18.29,12.17732884,1.40291807,26.95716857,27.27191749,26.62718113,63.36730694,54.33163465,9.035672285,0.58,89.24332344,3.487838458,11.93207894,26.61771455,14.13492428,43.5061955,5.04,12.68,24.8,15.37,19,0.42,0.19,22.16,18.65,61.86,45.99,41.96261682,0,52.13513514,2.482758621,11.44827586,22.88557214,40.17412935
440001,SURREY,REIGATE,REIGATE,0.597489721,agriculture,13704,22935.95941,3.84606,114.93042,173.67872,203.0765,158.60349,92.78015,16.33683,7.33641,5.1494168,441.8812,340.91298,316.06669,217.11512,132.37476,23.41381,260.1586245,9.368158786,3.896103896,26.22979841,27.44173881,16.13475177,9.689922481,105.65,81.35,8.321985172,7.094459944,5.18134715,21.08,17.69629334,1.195695496,25.47041443,25.82138024,25.11392792,58.28036935,52.15253628,6.127833074,0.52,94.38228438,4.17677176,12.2069523,25.11452439,12.0183239,40.98625707,7.65,11.77,25.99,14.39,19.5,0.28,0.03,16.08,14.84,63.02,51.51,45.68345324,0.059952038,40.30555556,4.355885079,15.94068582,21.95121951,46.85883222
440002,SURREY,REIGATE,HORLEY,0.222609781,agriculture,6405,28772.32067,4.76637,156.95798,235.62018,254.16929,199.42562,124.12977,23.01478,7.40639,5.37232475,511.17028,348.84329,302.51686,243.82112,153.05135,26.23233,253.3735507,19.31097155,5.696202532,25.30876001,26.10383326,9.411764706,19.59459459,96.5,68.9,0,6.265060241,4.899598394,17.67,17.91164659,1.124497992,25.88453056,25.46453782,26.25496591,68.78489763,60.40946557,8.375432066,0.41,117.2732525,1.736299512,6.999457406,19.69614759,12.85946826,58.60010852,2.61,12.23,17.07,8.12,18.45,0.11,0,41.3,8.7,60.76,44.52,51.40186916,0,91.41176471,6.196213425,16.69535284,23.07692308,44.64882943
450001,SURREY,GODSTONE,GODSTONE,0.220734736,agriculture,9642,43681.38954,4.73488,157.37249,232.09935,237.55216,208.18371,126.44673,17.8183,7.38469,5.3989633,434.25121,361.69492,307.3758,238.25906,151.59852,20.86436,245.0308758,13.020431,4.217536071,25.40871656,26.95289878,11.6751269,14.96598639,99.44,61.25,3.114294612,5.72666025,9.913378248,15.69,10.29836381,1.443695861,26.32425974,25.85625801,26.76755007,70.41430595,60.67634561,9.73796034,0.76,110.197246,2.225412778,6.676238335,20.56712132,11.95262024,58.50681981,2.88,11.53,17.89,12.23,12.38,0.11,0.15,42.76,9.38,64.34,42.91,54.00457666,0,71.33333333,5.48712206,15.90145577,22.08520179,49.66367713
460001,SURREY,CROYDON,CROYDON,1.798314257,professional,37093,20626.53946,3.47073,101.68239,166.15271,187.14866,149.80067,75.7612,13.12087,6.97647,4.74061175,440.29503,329.42752,292.47076,204.15038,103.67255,18.40114,231.0493945,7.530875336,3.870233352,26.06299482,26.2740089,18.38046272,12.40487062,137.27,106.74,7.795132373,7.344632768,8.240319691,24.87,14.56524735,1.102383905,26.11237969,26.66948427,25.45765483,55.68105116,49.16077937,6.52027179,2.12,81.11654442,5.467208358,22.94834591,23.77248984,15.83284968,31.60766106,12.39,13.98,24.92,18.12,21.37,0.61,0.09,8.02,14.62,63.15,47.43,46.49176327,0.020337604,45.69512195,3.70238519,6.301174795,24.70167064,33.17422434
460002,SURREY,CROYDON,MITCHAM,0.802033798,agriculture,9381,11696.51456,4.10271,132.804792,223.449219,223.203112,182.857745,84.105302,8.506347,7.25784,5.17612075,475.29752,354.37638,311.52809,250.99682,105.85825,12.46461,247.778823,13.76904229,5.170517052,25.45232653,26.2071764,16.62269129,14.5,128.69,94.87,4.599816007,6.513994911,12.87531807,13.44,10.58524173,1.781170483,26.79781358,27.61386593,25.97761883,67.24403387,58.08314088,9.160892995,1.71,92.30199852,3.644444444,13.02222222,26.4,17.15555556,39.73333333,6.09,10.9,21.94,18.86,17.99,5.59,0.18,18.31,15.87,66.38,56.27,37.41994511,0.091491308,46.93181818,2.328431373,10.41666667,24.82853224,37.17421125
470001,SURREY,KINGSTON,WIMBLEDON,1.448163795,professional,4644,3206.81957,3.21279,65.8915,165.55989,163.51068,162.91702,64.04354,15.15927,6.93905,5.5177375,319.26421,410.27066,313.64919,253.24664,106.81515,19.56586,234.0315287,3.938964939,2.53164557,27.19117301,27.5258844,22.99465241,12.42236025,118.91,90.04,8.902737592,7.357859532,10.70234114,24.08,8.472686734,1.449275362,26.3766147,27.34850349,25.22086787,55.47091413,48.33795014,7.132963989,1.29,76.96078431,6.374501992,16.63346614,27.39043825,12.84860558,36.65338645,10.57,13.52,27.95,22.15,19.82,1.63,0,4.17,16.43,69.4,45.22,50.98554534,0,32.17241379,4.06504065,3.79403794,24.67532468,22.72727273
470002,SURREY,KINGSTON,KINGSTON,2.132227234,semi-rural,18112,8494.404213,3.47509,104.43388,164.81445,193.30393,150.52087,70.17294,14.93054,6.9279,4.8042366,428.8926,337.07173,307.02051,204.33804,93.35629,19.06075,233.1703718,12.544793,6.179775281,26.20302543,26.46759954,18.35686778,10.43723554,114.21,103.13,5.726065048,5.975443383,8.212824011,23.49,14.67939973,1.473396999,26.73313042,27.07502354,26.31720978,58.31439222,50.10455496,8.209837258,1.51,78.35252149,5.883710198,18.45869866,28.2879557,16.03599446,31.26442086,9.81,16.25,27.82,17.28,18.64,0.68,0.05,9.23,16.85,62.72,46.76,45.37583628,0,42.68965517,2.760084926,5.59094126,27.55298651,30.12202954
470003,SURREY,KINGSTON,ESHER,0.822619989,professional,7185,8734.288124,3.65377,102.63453,192.37639,196.15919,174.6967,78.23566,11.61341,7.18471,5.179377,454.77121,370.77898,294.74333,241.78129,109.52818,19.04362,239.5714411,6.38836552,3.296703297,26.42438331,26.41969746,19.88950276,13.01369863,105.43,88.14,13.32149201,9.109042553,9.109042553,22.67,11.23670213,1.196808511,27.16004742,27.30349462,26.9838177,62.17255467,53.52078827,8.651766402,0.9,77.13920817,6.863979849,14.67254408,23.23677582,14.86146096,40.23929471,9.48,14.8,20.31,19.92,18.64,0.06,0,16.02,18.24,63.52,44.06,46.60493827,0,50.4,4.035087719,7.192982456,26.2987013,29.70779221
470004,SURREY,KINGSTON,HAMPTON,1.450191029,professional,6538,4508.371567,3.12391,70.423411,165.665289,142.02756,123.400057,80.796251,23.078543,6.97352,5.4488345,351.07223,427.00171,311.69279,189.73201,130.92393,30.41646,202.2453978,6.793645433,4.705882353,28.08901705,28.25353286,21.10726644,7.537688442,103.33,60,11.61890008,7.47826087,12.60869565,23.22,9.043478261,1.47826087,27.98236434,28.94566761,26.82508532,54.3062201,45.6638756,8.642344498,1.72,75.3539591,5.590551181,20.94488189,20.86614173,15.7480315,36.77165354,8.43,13,22.47,26.73,15.65,0.08,0.08,12.6,17.23,73.25,53.21,44.62540717,0,52.25,3.947368421,6.842105263,28.79464286,34.59821429
480001,SURREY,RICHMOND,RICHMOND,5.866061329,professional,12665,2159.029592,2.81754,64.525608,136.663251,145.665644,133.613037,56.506094,14.864148,6.56425,4.79202205,341.13291,354.52511,268.60185,224.14294,88.9352,22.19931,214.6764307,6.385335129,4.682926829,27.40084768,27.3712004,22.92993631,11.4822547,133.65,96.48,15.43962295,7.54785121,15.02347418,25.42,10.6897797,1.300108342,28.06087808,29.21300158,26.5497076,50.72570726,42.0295203,8.696186962,1.76,69.44560233,8.515057113,21.18380062,26.09899619,17.75700935,26.34129457,13.09,17.52,30.54,16.05,20.58,0.56,0,1.51,20.99,68.39,54.79,45.65126925,0.041614648,22.27358491,3.05907173,3.58649789,27.29549249,28.96494157
480002,SURREY,RICHMOND,MORTLAKE,2.165353051,professional,6137,2834.179857,3.47522,81.8449,168.33122,199.23696,152.74564,85.45754,13.80408,6.91207,5.35383135,364.19406,417.2847,307.68919,203.8378,122.13793,19.81665,217.5855543,3.008082214,1.996007984,26.86662218,26.88515461,21.63934426,8.407079646,122.84,79.62,13.17306109,7.442888725,12.30655859,23.21,7.00073692,0.884303611,26.5561418,27.57261657,25.28762046,57.12435233,49.81865285,7.305699482,4.96,71.47934251,7.920792079,19.09476662,17.96322489,14.35643564,40.52333805,13.81,13.45,18.56,25.9,15.25,0.07,0.07,12.66,20.29,69.78,50.76,45.11415525,0,30.11363636,2.087286528,3.036053131,28.39931153,28.91566265
490001,KENT,BROMLEY,BROMLEY,0.505552314,professional,11755,23251.79746,3.73569,100.56781,182.28306,215.98058,173.88755,93.19769,12.81314,7.2166,5.27911235,480.6148,351.75597,327.00172,238.88988,120.46891,17.70599,237.125413,7.47176744,3.646833013,27.54681144,27.99583846,15.2027027,9.638554217,102.55,76.1,6.152223589,5.470016207,10.94003241,17.38,12.27714749,1.296596434,27.0970215,27.72383036,26.40806511,59.94362227,51.52924595,8.414376321,1.16,87.94701987,4.039408867,12.97208539,18.91625616,11.26436782,52.57799672,7.63,11.03,20.94,14.79,23.63,0.13,0,21.51,12.05,61.39,41.18,50.56818182,0.071022727,47.78846154,3.421633554,9.271523179,23.93967955,37.32327992
490002,KENT,BROMLEY,CHISLEHURST,0.502775835,agriculture,8613,17130.89493,3.73465,96.75891,176.45764,213.19267,167.2688,79.97915,13.44937,7.17692,4.97294575,376.18152,348.78145,315.47408,212.55757,104.13489,13.64116,246.8298485,8.844284266,3.990326481,26.51944686,26.47364552,14.32360743,12.06896552,126.87,78.34,8.685941184,6.15982242,11.32075472,13.21,11.4872364,2.275249723,26.74704932,26.77588249,26.71525601,57.79258969,50.009802,7.782787689,3.87,87.74383511,3.432902363,11.59161837,16.76326349,18.85867142,49.26437807,4.29,11.43,18.02,21.98,15.3,0.32,0.18,28.29,17.37,68.58,56.07,31.26571668,0,59.3,10.1010101,16.45021645,28.46975089,40.56939502
500001,KENT,DARTFORD,BEXLEY,1.047778833,semi-rural,13026,12432.01293,4.35944,143.35847,212.35429,217.92046,193.49582,96.53195,16.64764,7.05152,5.2022845,415.031,366.9615,302.7985,231.6464,116.5909,22.4596,247.7449111,14.4874661,5.120481928,25.11365731,26.27006057,12.41134752,9.369024857,118.47,84.49,6.366892161,6.301174795,10.03915984,15.59,10.0747597,1.281594874,25.7518353,25.89732211,25.59329665,66.93752498,59.14479819,7.792726788,2.4,89.61859055,4.056162246,13.88455538,20.99843994,17.78471139,43.1825273,6.36,13.79,18.8,12.25,28.64,2.6,0,17.36,13.14,59.39,52.68,42.9624171,0,45.25,3.430079156,10.11433597,23.05805397,36.63123467
500002,KENT,DARTFORD,DARTFORD,0.77825684,agriculture,13180,16935.28322,4.26785,134.58747,214.75738,216.94811,165.23245,97.18497,21.37909,7.44127,5.12291805,485.10105,353.98351,298.36588,220.53833,127.26442,24.43147,251.3709138,15.2098315,5.289855072,25.83787571,26.4110631,9.946714032,12.20338983,118.17,113.21,5.42972386,6.364275668,10.02109705,13.64,11.42756681,1.265822785,26.08440752,25.85612492,26.3241006,64.15551307,56.277884,7.877629063,1.23,92.51533742,2.52293578,11.03784404,20.55619266,20.47018349,45.26949541,4.44,11.73,18.79,19.2,23.43,1.44,0.03,20.79,14.19,70.36,62.75,32.05918619,0.184956843,86.02857143,4.808548531,12.11041852,29.42122186,39.63022508
500003,KENT,DARTFORD,FARNINGHAM,0.267123462,agriculture,6110,22873.31838,4.54144,158.96226,229.20288,243.37623,200.15907,93.53717,24.32013,7.46125,5.19591165,456.1508,358.02036,302.92461,229.09019,119.3735,29.77367,226.0626194,9.320662587,2.990654206,24.13971971,28.79546282,12.09677419,12.08791209,101.8,73.37,3.277076847,4.99194847,9.581320451,13.61,15.61996779,1.52979066,25.72913592,26.08153736,25.4331825,66.1852861,58.28337875,7.901907357,1.43,122.2895215,2.767624021,6.161879896,13.8381201,12.16710183,65.06527415,3.31,9.4,11.43,7.37,23.71,0.21,0.16,44.42,9.76,61.74,38.75,39.22764228,0,54.03703704,2.385321101,20,21.57221207,49.36014625
510001,KENT,GRAVESEND,GRAVESEND,14.41678853,semi-rural,18782,1302.786675,4.28839,127.32024,213.34379,231.39117,167.4555,77.92135,18.35063,7.46782,5.32104615,475.4416,387.24593,311.72123,230.49248,105.37065,29.37894,236.1911416,8.38065113,3.776775648,24.48475828,26.07383146,16.68653159,10.73094868,142.02,123.13,5.665080444,12.1957535,9.554634904,20.02,10.8751942,1.346452615,25.87538252,26.56989357,25.0054617,67.46702097,58.96365189,8.50336908,2.35,71.44484217,6.824146982,27.63779528,23.38582677,17.13910761,24.67191601,10.47,24.7,23.36,11.8,22,0.45,0.4,4.06,15.18,60.34,51.55,42.68757948,0.042390844,44.86458333,4.683544304,4.746835443,32.26371062,26.4294049
520001,KENT,NORTH AYLESFORD,NORTHFLEET,0.475590719,agriculture,9600,20185.42335,4.68797,175.97568,242.63742,240.78995,186.27047,92.99858,12.6938,7.29035,5.0590635,427.7539,371.0601,298.1215,215.4959,109.1841,17.9511,251.3868912,7.020779522,2.147239264,23.73053029,25.46254672,13.68909513,13.39712919,117.89,104.69,2.151462995,6.945096199,9.760675739,13.47,12.90473956,0.985452839,25.7452099,25.80321543,25.6867027,67.23672367,59.20792079,8.02880288,1,100.9041591,2.754072925,8.688906129,21.8386346,16.79596587,49.8060512,3.66,10.47,16.99,13.85,26.34,0.08,0.08,28.37,8.71,60.43,51.53,46.3243874,0,71.67741935,2.383939774,10.66499373,21.08294931,41.01382488
520002,KENT,NORTH AYLESFORD,STROOD,0.552048123,agriculture,9521,17246.68484,4.83989,194.02085,245.45268,244.52329,199.91535,101.30356,31.34831,6.74877,4.68732,395.6201,298.0038,276.3566,216.952,114.616,31.5356,241.7099404,24.35812485,5.457909343,23.28298245,26.03431742,5.597964377,12.26415094,137.79,118.84,3.18606627,6.95970696,12.13369963,9.8,10.71428571,1.144688645,25.04721897,24.73355556,25.33510096,63.81533101,57.94425087,5.871080139,0.82,110.5649303,2.810387762,11.91746709,17.57381715,24.9733191,42.68943436,3.34,10.27,15.35,14.15,29.61,0.15,0.18,25.51,8,52.87,61.39,45.87706147,0,61.61111111,2.176541717,12.69649335,18.44547564,41.29930394
530001,KENT,HOO,HOO,0.143260841,agriculture,2861,19970.56539,4.92707,182.49142,250.50949,286.47891,204.40998,104.11619,25.19433,6.76991,5.1377376,382.31938,370.11116,316.42725,215.74617,101.30835,23.95459,280.0970766,26.47983219,5.397727273,23.91292969,27.89729909,3.2,9.459459459,142.05,87.64,0,7.934131737,15.11976048,10.78,14.67065868,0.449101796,25.22140609,24.45,25.92128085,67.09526593,60.49094097,6.604324956,2.94,115.4911839,1.487414188,7.780320366,9.725400458,18.30663616,62.70022883,1.29,10,8.94,7.29,17.18,0,0,55.29,4.98,51.87,42.22,54.33526012,0,103.1428571,1.136363636,14.39393939,15.90106007,46.99646643
540001,KENT,MEDWAY,ROCHESTER,5.881407479,semi-professional,17550,2983.979611,4.13316,123.77797,220.24094,205.48979,162.71743,88.31906,18.29029,7.03538,4.8890993,410.1161,343.97629,277.13469,223.63103,108.54201,24.53584,223.6893625,7.881527504,3.406326034,24.56122618,27.73310741,14.10090556,8.728943338,129.12,135.73,8.19144579,9.827044025,11.05870021,14.94,10.66561845,1.362683438,26.08785484,26.46953246,25.6603797,61.11844587,53.22519804,7.893247831,2.62,86.46034816,5.047393365,31.63507109,28.17535545,14.31279621,20.5450237,6.92,20.25,27.48,22.32,17.94,1.66,0.12,2.31,12.05,56.74,51.59,40.53069719,0,42.53846154,3.611111111,4.652777778,25.76039727,26.69149597
540002,KENT,MEDWAY,GILLINGHAM,3.705275493,other urban,34255,9244.926608,4.09508,148.59715,203.49413,204.37896,156.73837,81.63431,15.88347,6.81709,4.6666152,394.369,311.995,285.70203,210.00119,105.1297,20.49512,248.996655,14.01901286,3.302286198,22.79508681,30.63656819,7.902163688,10.11029412,143.92,138.16,1.543114623,10.06987995,8.206414621,8.67,10.62533596,1.236337574,25.08120463,25.36688265,24.86654044,50.74967405,45.25516856,5.494505495,7.72,154.063646,3.774226454,48.14688881,20.41822509,13.66882013,13.78782727,4.3,7.79,20.55,50.32,11.85,1.93,0.39,2.37,11.52,52.39,48.2,28.98423818,0.131348511,68.43157895,2.753070733,4.955527319,16.36560694,45.77312139
550001,KENT,MALLING,AYLESFORD,0.42051342,agriculture,8036,19109.97277,5.0583,192.10114,275.03032,261.38486,191.29257,128.0102,21.40172,7.42051,5.395605,473.3088,357.8944,324.0242,221.7557,149.7826,25.6641,261.8740392,15.22860597,3.760282021,23.79212059,26.39145278,9.210526316,16.04584527,130.31,122.75,1.275672917,6.32118451,12.98405467,9.34,14.63553531,1.366742597,25.2499681,24.83875376,25.61010053,67.27854856,60.14941302,7.129135539,0.46,120.4705882,1.899535669,6.922752216,13.38117349,33.6850992,44.02701562,2.21,8.5,13.19,11.58,33.45,0.09,0.04,30.85,10.66,57.6,44.57,42.47491639,0,45.9047619,1.680672269,16.94677871,19.23076923,48.21428571
550002,KENT,MALLING,EAST PECKHAM,0.622970674,agriculture,7554,12125.77143,4.27751,124.47836,203.29776,230.47088,159.71442,89.63738,18.96852,7.46974,5.06079225,464.74195,371.14954,297.29392,200.93632,121.49471,21.28396,248.3210234,35.11610432,12.5,25.82161923,26.04800974,13.73239437,15.77060932,113.44,71.14,1.514004542,8.501118568,6.040268456,13.5,11.63310962,1.267710664,26.21845175,26.04771846,26.39470443,70.92180218,61.23770067,9.684101502,0.3,94.16792358,1.888020833,10.41666667,18.68489583,9.440104167,59.30989583,2.84,13.44,17.35,9.39,10.47,0.34,0.07,45.78,8.43,51.11,32.67,43.83802817,0,47.47058824,2.124430956,11.68437026,18.05555556,37.5
550003,KENT,MALLING,WROTHAM,0.361861299,agriculture,5857,16185.75963,4.86856,161.3528,233.32687,243.07853,193.2255,123.38256,39.94142,7.52319,5.58724155,416.19897,350.66597,342.36973,229.97666,143.09067,51.34528,250.7516302,18.99143479,6.52173913,25.87646037,26.78376212,6.719367589,10.90225564,116.15,72.07,1.709693965,7.987470634,9.631949883,11.59,7.595927956,0.783085356,25.61781806,25.44182067,25.79357485,71.79788484,63.27849589,8.519388954,0.67,100.2352941,2.789400279,6.90376569,15.55090656,12.83124128,61.43654114,2.29,11.66,14.45,10.3,20.17,0.36,0,40.2,9.15,48.71,43.86,40.80717489,0,67.5,3.247863248,10.25641026,16.49484536,30.92783505
560001,KENT,SEVENOAKS,SHOREHAM,0.26631665,agriculture,5183,19461.7948,4.451,121.05767,219.38613,245.60826,212.68331,114.56648,23.98592,7.26889,5.5087942,366.86276,359.17661,318.10772,256.14626,140.54331,27.78494,246.0750473,13.07585019,4.294478528,25.98355246,27.55110577,9.958506224,9.842519685,106.62,60.05,5.824111823,4.433497537,11.74055829,10.34,6.896551724,1.231527094,26.94652926,26.66444008,27.22286374,69.23330043,59.59197104,9.641329385,0.82,102.0611702,2.87868403,6.922549692,17.13502399,8.019191227,65.04455106,2.89,11.75,15.27,11.33,10.2,0.07,0.07,48.42,8.36,57.41,43.12,48.25174825,0,44.13793103,3.516483516,18.9010989,18.56148492,44.77958237
560002,KENT,SEVENOAKS,SEVENOAKS,0.452429986,agriculture,9568,21148.02354,3.94109,128.03941,191.18894,214.1813,151.47023,77.62361,17.32118,7.52357,5.06456665,536.91221,356.90111,334.98698,198.64171,103.71051,18.67302,232.7496599,19.59641328,8.543922984,26.64340621,27.32827508,13.41991342,10.59907834,102.38,65.51,3.142348382,8,12.32941176,17.13,7.811764706,1.223529412,27.43532495,27.70900551,27.14667241,67.95774648,56.90140845,11.05633803,0.24,91.89189189,3.622577928,11.41533277,24.09435552,10.61499579,50.168492,4.47,14.55,23.06,13.46,11.85,0.04,0,32.39,13.37,58.72,44.05,47.11992446,0,41.64285714,3.594771242,11.32897603,23.38461538,37.53846154
560003,KENT,SEVENOAKS,PENSHURST,0.274736953,agriculture,7288,26527.19232,4.73159,160.49866,228.76374,248.28178,210.31325,109.05118,17.56517,7.42891,5.1971807,446.70728,336.70916,310.09752,241.43277,130.11552,21.08117,251.0102448,16.15213047,4.735376045,24.95567593,26.44576445,10.39426523,12.82894737,67.58,62.59,1.382361073,6.238418777,13.27980235,14.82,6.917850525,1.297096973,25.19706818,25.32548678,25.08047493,74.70403479,65.61971491,9.084319884,0.25,112.9115226,2.284011917,5.908639523,22.34359484,14.59781529,54.6673287,2.6,11.2,21.98,10.64,11.96,0.41,0,41.02,6.58,58.97,33.17,58.25426945,0,77.54166667,3.216783217,9.93006993,19.06077348,47.23756906
570001,KENT,TUNBRIDGE,TUNBRIDGE WELLS,1.592973849,professional,17656,11083.67222,3.40184,90.867427,175.619881,180.625081,142.165193,72.244328,7.570644,7.38543,4.9691926,449.70562,368.86424,291.46807,213.78808,106.90214,12.81599,218.3650778,8.37497981,5.22875817,26.98434582,26.26330591,20.56179775,7.875185736,116.29,87.24,10.17720307,7.405405405,8.72972973,24.19,8.648648649,1.216216216,26.74511918,27.48409259,25.77905209,55.80852851,48.64234394,7.166184567,0.78,69.43873518,5.118733509,15.46174142,28.54881266,15.83113456,34.82849604,7.53,16.19,30.47,13.44,18.55,0.4,0.11,12.96,19.03,64.24,44.41,44.36847787,0.179920835,37.02083333,3.36996337,6.666666667,28.15198618,29.6488198
570002,KENT,TUNBRIDGE,TUNBRIDGE,0.569267488,agriculture,11129,19549.68489,4.76229,172.531,220.44152,237.27392,196.64396,112.00416,23.49986,7.43444,5.32980445,425.79298,360.83162,314.65586,228.65898,134.01032,27.80411,249.9141184,27.52539695,8.666666667,24.42291218,24.74478749,11.23595506,12.05673759,133.68,98.98,3.607503608,8.864628821,7.729257642,14.02,10.3930131,1.615720524,24.81723639,24.61572595,25.02654867,71.97511664,64.51010886,7.465007776,0.32,93.32531569,2.893175074,10.9421365,23.03412463,14.54005935,48.29376855,4.25,13.44,22.9,9.99,20.09,0.38,0.04,28.6,9.33,53.45,36.26,44.80587618,0.209863589,69.175,2.641165756,7.650273224,19.27825261,35.1377018
570003,KENT,TUNBRIDGE,BRENCHLEY,0.344394246,agriculture,5486,15929.41828,4.92227,180.65175,258.20746,261.41817,201.27873,103.66304,28.54984,7.56906,5.1118527,467.18165,345.82446,315.79186,225.79254,107.55914,27.40254,259.0201751,18.74178839,5.163511188,24.43094928,25.99067531,7.575757576,10.62992126,116.16,67.11,1.824484583,5.564784053,10.04983389,12.79,9.966777409,0.747508306,25.11504748,24.70324006,25.52028986,72.79899022,64.18428526,8.614704954,0.24,106.046814,1.601067378,6.937958639,18.21214143,10.1400934,62.8418946,1.93,13.14,14.86,6.95,10.87,0.07,0,51.93,8.56,51.79,38.89,47.78325123,0,70.1,3.689320388,14.36893204,17.55027422,45.70383912
