CEN_1881,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
890001,HAMPSHIRE,ALVERSTOKE,ALVERSTOKE,5.56,other urban,21643,3890.26534,4.45699,166.44649,244.50706,220.16608,173.74494,79.35057,14.13525,7.0622,4.93758785,439.99559,364.37517,290.29077,217.09329,99.23979,16.51855,250.3854255,10.0303894,2.77125411,23.75910497,30.90124693,9.090909091,10.34077556,133.84,103.97,9.240863097,11.63240629,6.626360339,9.09,11.29383313,2.273276904,26.03760478,26.47843098,25.6596129,58.95906949,51.36189635,7.597173145,4.2,128.9180991,6.168359942,36.96661829,18.02612482,23.78809869,14.84760522,6.3,14.73,16.31,46.95,12,0.09,0.01,2.86,14.13,62.92,50.82,33.02439024,0.048780488,38.85245902,0.992410975,2.918855809,22.66318538,45.11749347
900001,HAMPSHIRE,FAREHAM,FAREHAM,0.61,agriculture,10956,17983.70387,3.78033,117.96602,199.05093,184.54423,145.53635,76.10237,11.26841,7.33061,5.4819925,486.9112,414.5664,303.1763,244.1672,119.824,14.6646,225.1036988,6.863116687,3.254769921,25.89322397,28.33534266,20.19543974,17.44421907,100.85,60.62,10.95290252,7.746478873,6.244131455,15.12,10.98591549,1.784037559,29.03952172,29.63003341,28.4021636,62.19096965,50.392302,11.79866765,1.75,90.22810476,4.728299224,18.87791108,18.59562456,19.01905434,38.28510939,7.1,14.42,17.84,22.17,25.78,0.11,0,11.97,13.26,68.38,47.86,42.61049724,0,30.15384615,2.35162374,3.9193729,30.13415893,37.77089783
900002,HAMPSHIRE,FAREHAM,TITCHFIELD,0.3,agriculture,5802,19155.32879,4.45062,152.88522,209.50598,252.61849,201.33591,87.85035,16.47582,7.28477,5.19037675,511.13752,348.99724,343.99868,219.49061,105.34391,20.24491,235.056981,5.121147391,1.785714286,25.36632128,27.52692554,11.19402985,9.961685824,105.69,63.98,6.894174423,7.213930348,6.633499171,10.36,12.68656716,1.492537313,26.53584971,27.14658563,25.96738769,70.94873306,60.98998232,9.958750737,0.81,103.7214886,3.517915309,13.81107492,18.95765472,15.37459283,48.27361564,4.07,15.62,13.75,22.1,24.77,0,0,19.36,10,59.35,44.51,48.07692308,0.192307692,38.65789474,0.643086817,5.144694534,20.23217247,39.9668325
910001,HAMPSHIRE,ISLE OF WIGHT,COWES,1.38,semi-rural,13017,9401.015083,4.35101,155.23206,238.61671,212.97072,167.56978,98.50596,14.55486,7.22634,4.88906485,517.1734,346.10531,279.74867,208.46518,123.58394,19.90987,241.0871996,8.760607812,3.049257232,24.96867259,26.98391189,11.94762684,8.963093146,97.54,56.92,6.145809326,10.77152441,4.323518449,9.62,12.03876258,1.93812896,26.25918524,26.53670847,25.97883189,62.80815918,55.34976849,7.45839069,0.98,98.18948413,4.187192118,24.49370553,32.59441708,15.24356869,23.39901478,6.08,26.05,30.74,14.59,18.58,0.59,0.11,2.76,10.6,66.24,48.72,42.04308548,0,31.6,3.068592058,5.324909747,28.97959184,40
910002,HAMPSHIRE,ISLE OF WIGHT,NEWPORT,0.67,agriculture,14131,21233.93089,3.95998,132.541365,209.06302,206.333331,164.644977,77.347376,7.460855,7.0036,4.834358205,445.489059,355.821319,288.313695,212.769813,100.548591,9.418223,234.4056765,23.92844787,9.516256939,26.05958474,29.57119173,13.78254211,12.65432099,107.7,65.36,9.199632015,6.017191977,4.297994269,15.37,13.39541547,1.790830946,28.2953724,28.40587548,28.19136057,61.19488234,49.71441627,11.48046607,1.66,110.0791937,5.100608329,27.44501638,23.32709406,14.29574169,29.76134768,7.98,17.39,19.75,23.14,20.56,0.71,0.62,9.55,12.56,66.69,52.3,40.55522028,0.06035003,33.82022472,3.403141361,4.712041885,31.51227237,39.82581156
910003,HAMPSHIRE,ISLE OF WIGHT,RYDE,1.62,professional,28358,17547.48372,3.36796,97.583792,174.044248,176.93256,146.397952,63.060745,7.300196,6.86608,4.624884905,445.335664,354.998678,265.245415,207.465887,87.687823,9.579178,213.6290182,7.978437981,4.778156997,27.26660728,26.85807542,18.08943089,6.623735051,95.27,53.89,13.40009874,7.292724196,3.58714044,19.53,12.41962775,1.65820643,27.15292333,27.99161385,26.12295597,59.9469496,50.93402562,9.01292398,1.17,74.65746673,5.669949269,23.96299612,24.2614145,16.99492689,28.73769024,9.2,22.86,24.17,16.65,20.14,0.12,0.02,5.88,14.62,66.9,49.41,41.90975387,0,28.65909091,2.455838001,2.92977165,30.20905923,33.65853659
910004,HAMPSHIRE,ISLE OF WIGHT,GODSHILL,0.54,professional,11718,21612.07103,3.08246,92.110746,149.7263,158.155274,125.652761,65.357412,5.175381,7.00765,4.51024575,451.032235,322.102382,272.480025,204.311076,94.019759,9.135908,197.4743686,6.984331639,5.125284738,27.6574726,27.20601296,20.49910873,10.15801354,94.09,55.92,15.3609831,6.220506221,4.976404976,21.96,14.41441441,2.35950236,27.24667122,27.5567794,26.86736243,55.38461538,47.32095491,8.063660477,1.09,74.17417417,6.275579809,17.56480218,24.93178718,15.45020464,35.19781719,10.44,18.96,23.04,14.59,16.86,0.28,0.07,14.11,21.03,66.13,48.01,45.80039526,0.049407115,28.125,3.630705394,6.639004149,35.77738516,34.45229682
910005,HAMPSHIRE,ISLE OF WIGHT,CALBOURNE,0.27,agriculture,6321,23199.06733,4.2615,147.34738,221.25088,227.2305,186.78311,76.67948,11.38245,7.32413,4.9236118,532.45061,364.51232,289.61665,216.70539,98.69012,15.19788,229.8701859,11.23802436,4.136690647,25.78522877,28.29904952,11.07142857,13.52313167,73.85,41.66,4.74608448,6.429652042,6.429652042,11.57,9.455370651,1.664145234,26.75336394,26.69092658,26.81425891,68.94891682,58.59855576,10.35036106,1.71,104.2053523,3.956422018,23.05045872,19.83944954,13.76146789,39.16284404,4.22,20.45,13.88,23.96,16.81,0.06,0,18.69,11.01,62.28,49.48,40.2866242,0,45.38235294,3.146853147,6.468531469,24.83333333,39.5
920001,HAMPSHIRE,LYMINGTON,LYMINGTON,0.32,agriculture,8383,26184.88364,4.37466,137.37485,202.89912,230.27363,164.45807,101.37406,14.32063,7.58163,5.41598005,439.61413,397.05233,338.14677,211.33641,120.33992,16.32058,225.8684555,12.32671496,6.078147612,26.84569791,26.7310385,13.04347826,8.539944904,85.3,49.76,7.15734224,6.634040239,5.600870038,14.46,10.54921153,1.305057096,27.62210551,28.23976608,26.92370295,68.57142857,56.80080483,11.77062374,0.48,81.65204678,4.330708661,18.30708661,21.7519685,13.23818898,42.02755906,4.88,22.76,19.59,13.85,26.99,0.35,0.05,10.17,8.67,65.13,49.87,47.79195289,0,33.75862069,2.663115846,5.326231691,31.01045296,33.91405343
920002,HAMPSHIRE,LYMINGTON,MILFORD,0.29,agriculture,4277,14911.06748,4.34615,160.718344,226.615687,243.968569,170.936466,96.621949,4.990734,7.60325,5.4232064,514.287935,414.73359,311.461718,224.463911,127.493847,6.488214,228.3373395,7.606986145,3.098591549,27.04902813,26.87678272,8.530805687,10.52631579,89.71,52.85,0,6.047516199,6.587473002,8.53,8.855291577,1.403887689,26.78758782,27.27603923,26.29638328,73.78917379,62.27106227,11.51811152,0.79,95.15488483,2.650822669,10.96892139,20.20109689,11.70018282,54.2047532,2.66,13.76,16.98,21.73,12.14,0,0,32.35,20.73,71.64,55.1,33.87978142,0,42.84,1.219512195,6.097560976,22.69503546,44.20803783
930001,HAMPSHIRE,CHRISTCHURCH,CHRISTCHURCH,0.94,professional,29439,31252.98295,2.94713,85.084974,153.181681,166.63418,121.558914,51.255034,8.048566,7.46647,4.80137015,525.77447,364.91019,294.8779,203.77226,84.0276,12.68608,235.0593207,6.1956041,4.571648098,27.04363712,26.54599401,28.36637047,8.342022941,109.25,66.43,14.6064744,6.775658492,3.48773842,23.85,18.65576748,1.671207993,26.41661003,27.25095504,25.27293966,52.15345639,45.55090223,6.60255416,1.26,62.44750546,7.800880255,18.24252542,27.09060555,18.62194567,27.75838519,11.99,18.74,28.52,15.1,18.48,0.22,0.05,5.7,17.11,70.09,45.77,50.3245644,0,20.03030303,3.002729754,4.094631483,39.52175357,28.79442046
940001,HAMPSHIRE,RINGWOOD,RINGWOOD,0.15,agriculture,5492,36798.8461,4.4708,156.06628,229.33089,239.67884,196.96763,87.52365,12.5111,7.54773,4.91431315,538.37191,333.73993,288.98937,243.37314,100.47122,16.28897,221.7951314,17.29481019,6.578947368,24.11504548,27.17699884,17.05426357,10.36036036,70.18,39.05,5.462490896,5.453020134,5.453020134,12.58,12.08053691,1.342281879,27.31754418,27.51909222,27.11131589,73.53778059,61.39740752,12.14037306,0.13,96.33767846,3.967168263,11.14911081,26.67578659,14.09028728,43.9124487,5.8,16.9,21.36,13.79,20.72,0.14,0,20.65,11.02,70.9,46.8,39.40397351,0.165562914,32.07142857,3.658536585,6.910569106,27.73584906,47.35849057
950001,HAMPSHIRE,FORDINGBRIDGE,FORDINGBRIDGE,0.18,agriculture,6241,34354.08042,4.68924,166.91844,265.52627,233.32985,214.49008,97.04613,12.95126,7.41864,5.1341336,454.49063,349.72344,305.00892,246.42625,110.31879,15.34932,238.6256617,18.79324971,6.386861314,25.43131092,26.31544483,10.06944444,10.69958848,84.19,48.97,3.204614645,5.455850682,5.743000718,9.76,8.542713568,1.579325197,27.67574932,28.07038599,27.29024081,73.69153675,60.49554566,13.19599109,0.16,99.88870339,2.66114725,9.402720284,19.51507983,15.73033708,52.45416913,4.62,14.79,13.62,14.6,17.01,2.65,0,32.47,14.48,63.82,43.04,36.5625,0.3125,39.38461538,4.778761062,14.51327434,25.16129032,50.32258065
960001,HAMPSHIRE,NEW FOREST,LYNDHURST,0.15,agriculture,3336,22441.97838,4.25203,108.849532,204.99769,212.235385,195.406978,91.520272,14.499674,7.08287,5.37737535,470.86564,397.66304,272.46432,277.22701,109.33293,18.78777,234.3090402,8.128901849,3.717472119,27.07484197,27.30704506,12.33766234,12.58278146,81.43,47.03,11.99040767,6.442577031,5.742296919,14.01,11.06442577,1.120448179,27.41366906,28.30696014,26.50634441,67.05057586,56.33450175,10.71607411,0.18,93.50775194,4.137931034,8.965517241,19.65517241,16.20689655,50.8045977,4.38,17.18,17.89,21.09,24.05,0,0,15.05,17.38,69.4,52.27,44.13793103,0,29.37037037,3.082191781,2.739726027,21.94357367,40.7523511
960002,HAMPSHIRE,NEW FOREST,FAWLEY,0.17,agriculture,3899,23494.32818,4.28902,121.1577,212.99522,267.0943,170.8951,101.36158,9.35642,7.1181,5.348411685,402.441778,350.785534,376.993697,207.271819,128.196251,6.435036,230.2582068,8.701975043,3.235294118,25.67550756,27.81013892,12.77777778,8.928571429,87.41,51.24,5.12952039,4.147465438,5.760368664,12.56,8.064516129,2.534562212,27.91114535,28.86690283,26.92648592,72.52990696,59.72529907,12.80460789,0.33,93.90034364,3.448275862,12.54789272,19.44444444,12.64367816,51.53256705,3.89,17.43,16.46,14.8,16.46,0.1,0,29.8,10.76,65.84,47.44,45.36585366,0,27.67647059,3.603603604,9.60960961,24.05797101,45.2173913
960003,HAMPSHIRE,NEW FOREST,ELING,0.28,agriculture,6036,21852.75602,4.35088,158.75007,238.7265,238.75627,173.73972,73.48718,14.17668,7.05982,4.8754906,489.26542,371.30187,300.01735,198.00092,91.66088,14.1171,229.0862957,19.78198493,7.058823529,26.20889284,28.05041171,8.214285714,10.9375,96.2,57.39,3.313452618,7.003891051,5.680933852,9.26,8.249027237,2.256809339,27.14285714,27.30256065,26.98825832,69.54200618,58.33099185,11.21101433,0.91,106.4385151,4.247572816,16.6868932,18.2038835,12.62135922,47.63349515,4.23,18.53,13.81,18.66,27.18,0,0.06,16.67,10.08,59.17,39.32,45.78544061,0,46.28125,2.010968921,5.484460695,17.36227045,37.72954925
970001,HAMPSHIRE,SOUTHAMPTON,SOUTHAMPTON,43.26,transport,53003,1225.314224,4.09153,153.674551,218.414111,216.888532,149.558366,66.475788,8.507394,6.52552,4.4454462,404.28371,325.30453,279.17141,189.79487,83.1337,11.68473,223.0810969,12.1422561,4.63663891,24.7945396,26.75697893,9.858601728,9.942299157,132.37,102.12,7.546742637,11.27514461,5.646205646,11.84,18.52715186,1.813001813,26.34081082,27.04114015,25.56367765,59.03126032,51.68913846,7.342121858,1.32,87.87588152,6.057452123,28.11545934,26.37385512,18.92867055,19.85845129,10.08,26.76,27.99,11.48,22.15,0.49,0.16,0.18,11.76,70.29,54.94,35.31396714,0.073356808,42.82783883,3.001792115,4.457885305,31.69996231,37.52355824
980001,HAMPSHIRE,SOUTH STONEHAM,ST MARY EXTRA,1.65,semi-rural,10568,6395.976905,4.58351,144.6048,258.88185,244.5753,199.32123,90.74854,16.67184,7.08213,5.27185305,387.21536,375.91261,299.71792,241.75547,116.16304,20.82157,250.4899085,10.2546771,2.895927602,24.43546165,29.27903805,7.978723404,7.887323944,117.94,83.71,18.92505678,10.63723031,4.465629704,12.04,11.33968891,1.856497742,24.27921955,24.50911252,24.06860254,62.85670214,57.47339195,5.383310196,3.22,115.0962177,5.197244834,34.94051346,21.00814026,19.661866,18.78522229,7.49,17.64,22.15,32.14,14.56,0.13,0,3.59,13.56,66.97,55.59,37.85046729,0,41.94915254,2.257336343,4.401805869,27.73797339,43.60286592
980002,HAMPSHIRE,SOUTH STONEHAM,SOUTH STONEHAM,1.33,semi-rural,14033,10515.20188,4.53359,156.07227,243.9206,229.33705,189.6909,94.57995,13.40568,7.34492,5.18568605,470.95094,377.84385,292.71131,242.57112,106.46315,17.54778,247.9716388,17.50190369,5.845942228,25.40652011,25.67504153,10.37735849,9.33572711,111.24,75,4.275636001,7.572684246,4.293441515,12.27,11.86612576,2.265043949,26.05033509,26.74250924,25.29715647,70.32179721,61.06860959,9.253187614,0.87,87.03156938,4.059890585,16.35473654,27.52663403,18.77339476,33.08378923,8.44,15.4,25.56,18.99,22.57,0.24,0.03,8.56,16.76,63.25,48.07,41.73180998,0,39.54022989,1.007751938,4.573643411,27.63448784,40.38319823
980003,HAMPSHIRE,SOUTH STONEHAM,MILLBROOK,1.72,professional,16633,9660.993937,4.1747,119.97501,223.01151,225.03863,167.24159,78.80541,13.28856,7.34655,5.08447015,494.83288,376.9872,316.99077,209.27514,95.98076,17.66016,234.2621486,8.680400211,3.831417625,26.07890809,26.70269167,12.375,6.365159129,95.66,54.41,6.012144532,8.831828442,4.430022573,17.38,10.29909707,2.116252822,26.28592049,27.06719148,25.35975289,66.83724664,57.91691752,8.920329119,0.79,77.20483642,5.70907195,21.35036496,22.00208551,20.46402503,30.2919708,11.76,18.19,22.09,19.05,23.98,0.24,0.05,4.27,11.15,65.33,39.61,42.01154957,0,26.79865772,2.272727273,3.542780749,29.61448598,35.04672897
990001,HAMPSHIRE,ROMSEY,ROMSEY,0.52,agriculture,6524,12428.0089,4.5623,156.79462,235.19865,275.16502,189.55466,90.98691,22.9361,7.34468,5.55424275,449.24602,386.83343,344.96893,224.55824,124.80124,29.68671,254.6949763,19.06868483,6.800618238,25.85253369,25.85385293,10.41666667,11.34751773,106.14,64.29,4.598405886,5.648081101,5.937726285,14.19,11.94786387,1.375814627,26.6779635,27.2524708,26.07510999,69.24474436,59.58992992,9.65481443,0.25,91.21588089,3.569303986,13.97977394,23.49791791,16.12135634,42.11778703,6.35,15.74,18.3,19.04,22.88,0.18,0.06,16.6,20.62,67.86,47.08,38.38028169,0,35.77272727,2.250803859,4.823151125,31.62650602,39.60843373
990002,HAMPSHIRE,ROMSEY,MICHELMERSH,0.21,agriculture,4078,18978.16796,4.70586,174.21575,286.62912,241.28929,197.10991,103.97266,23.99545,7.53117,5.180172,462.95506,393.37879,268.05181,225.01562,122.15353,27.43465,258.0872011,10.75268817,2.91005291,25.44235233,27.93711808,6.63507109,7.978723404,88.07,51.7,0,4.64362851,7.235421166,7.67,7.991360691,1.727861771,27.71947033,27.73150963,27.7081749,73.16348195,60.72186837,12.44161359,0.12,112.3534716,2.356902357,7.154882155,20.2020202,11.7003367,58.5016835,3.03,14.55,12.29,17.32,13.25,0,0,39.48,25.75,69.45,54.26,34.25531915,0,43.39130435,3.886010363,10.3626943,24.15584416,53.76623377
1000001,HAMPSHIRE,STOCKBRIDGE,BROUGHTON,0.13,agriculture,3435,26433.42966,4.7164,173.58155,245.32432,239.13402,208.18317,104.05846,13.99576,7.6802,5.2208989,461.12541,355.7432,326.56381,239.83045,108.2213,13.82102,229.0309044,6.038716513,2.054794521,25.23943951,25.95600567,11.41304348,12.57142857,95.81,57.11,5.822416303,4.681404421,5.591677503,10.66,11.05331599,1.820546164,27.59417758,27.79964434,27.39588101,70.38690476,58.87896825,11.50793651,0.2,107.1942446,3.462321792,7.637474542,15.17311609,12.52545825,61.09979633,3.26,11.99,12.93,18.09,13.88,0,0,39.64,7.84,64.64,37.04,52.13114754,0,36.56521739,2.424242424,21.51515152,23.26869806,50.41551247
1000002,HAMPSHIRE,STOCKBRIDGE,STOCKBRIDGE,0.17,agriculture,3535,20823.1917,4.5905,154.29989,242.74379,235.80134,216.76367,78.14771,16.00536,7.77566,5.30141315,477.80453,386.69311,296.85284,267.63258,93.17814,15.92596,238.8888889,18.68239921,5.9375,26.1136091,27.33511948,8.860759494,10.24096386,94.75,56.37,2.828854314,5.186170213,5.585106383,10.77,12.89893617,1.861702128,27.48683838,27.8415493,27.1563696,72.76283619,61.02689487,11.73594132,0.4,102.2749753,2.527805865,9.908998989,18.30131446,9.302325581,59.85844287,2.91,11.64,17.57,14.24,20.89,0,0,32.64,15.55,64.76,43.75,41.19318182,0,35.72,2.898550725,17.97101449,24.18879056,49.85250737
1010001,HAMPSHIRE,WINCHESTER,MICHELDEVER,0.12,agriculture,2256,18111.61293,4.50908,168.262183,226.262165,253.517417,199.228887,71.461618,14.104127,7.73112,5.0678662,444.22123,332.0701,349.38484,237.11535,82.57278,12.43017,218.9577411,13.12415946,4.571428571,26.02058403,28.83257523,7.692307692,9.615384615,114,69.7,8.865248227,4.303278689,4.098360656,10.86,16.59836066,2.459016393,28.00044326,27.7883549,28.19591141,68.60986547,57.02541106,11.58445441,0.13,119.7044335,1.430615165,6.43776824,14.59227468,17.16738197,59.65665236,2.37,7.12,13.35,15.43,22.85,0,0.15,37.98,9.85,73.23,59.49,43.77880184,0,67.5,2.739726027,18.72146119,22.11981567,60.82949309
1010002,HAMPSHIRE,WINCHESTER,THE WORTHYS,0.14,agriculture,2979,21316.41677,4.6374,123.252174,252.630533,255.34706,242.684335,116.221932,10.162776,7.70287,5.8702527,561.22895,427.27908,290.54613,299.6813,144.42076,12.12327,272.4773319,10.34754774,3.472222222,27.87957665,27.27333404,6.557377049,11.38211382,107.7,65.36,0,3.685897436,4.326923077,11.7,14.1025641,1.442307692,26.71414175,26.22912492,27.20472973,70.40641099,59.70234688,10.70406411,0.37,103.1395349,2.372479241,5.338078292,12.33689205,11.8623962,67.97153025,2.08,9.3,12.24,20.93,7.96,0,0,47.25,9.3,70.95,37.33,54.5751634,0,32.13636364,1.6,12,27.42474916,52.17391304
1010003,HAMPSHIRE,WINCHESTER,WINCHESTER,4.53,semi-professional,18663,4121.94277,3.72436,120.55367,191.37679,197.6866,146.70641,65.08032,10.01446,7.51123,5.09690735,467.49064,376.73,310.78339,216.95245,100.93504,13.98059,246.4667219,9.858621901,5.024213075,26.34485232,28.15470959,17.85714286,13.38345865,136.56,107.4,8.573112576,7.706039869,4.046414758,21.63,19.57750669,1.785182981,26.55566872,27.89336418,25.16488082,54.67208358,46.48868253,8.183401045,1.85,95.66839714,7.905444681,25.98333656,22.47626429,21.79810114,21.58496415,10.8,15.37,21.53,28.18,20.68,0.49,0,2.53,22.36,72.09,55.9,41.97530864,0.064977258,18.80788177,2.788844622,6.374501992,29.38388626,33.34769496
1010004,HAMPSHIRE,WINCHESTER,TWYFORD,0.24,agriculture,4528,19034.39602,4.42081,145.20196,221.26529,224.6126,203.65425,105.29065,14.74384,7.60666,5.1194815,468.92093,348.34432,283.38481,257.14272,115.80791,19.21654,247.5409874,18.50177483,5.825242718,26.20849817,27.40941223,7.692307692,15,87,50.95,2.208480565,5.900305188,3.560528993,11.19,10.68158698,1.220752798,27.22121547,27.24512913,27.19844694,72.70992366,61.75572519,10.95419847,0.29,106.2992126,3.596559812,6.958561376,17.51368256,14.93354183,56.84128225,5.2,10.24,14.63,14.63,19.35,0,0,35.45,16.46,66.9,47.18,45.45454545,0,32.82857143,2.5,10.625,25.34883721,51.39534884
1010005,HAMPSHIRE,WINCHESTER,HURSLEY,0.17,agriculture,2754,16645.10739,4.28357,116.63156,228.47834,283.30619,169.93643,103.85514,9.99534,7.20289,5.74903637,391.941877,438.107783,353.408328,210.17628,139.776105,8.338778,239.6263866,4.78246337,1.731601732,27.02993441,27.81636725,10.6870229,11.19402985,71.42,39.93,3.631082062,4.795737123,4.440497336,9.06,12.96625222,0.710479574,27.16018888,27.17750183,27.14306358,78.18770227,65.82524272,12.36245955,0.44,102.2251309,3.47129506,6.675567423,16.15487316,14.28571429,59.27903872,3.6,11.62,11.76,18.81,13.28,0.14,0,40.66,7.82,64.18,38.1,51.65289256,0,30.29166667,1.063829787,6.028368794,22.45762712,53.81355932
1020001,HAMPSHIRE,DROXFORD,BISHOPS WALTHAM,0.28,agriculture,3616,12809.97378,4.7049,135.4202,224.3591,278.929,203.9653,115.9516,19.776,7.33066,5.434182,392.50855,345.74557,344.331,235.76834,133.12127,27.87022,234.026174,12.28070175,4.402515723,25.897119,27.12800645,10.49723757,10.97560976,97.71,58.44,5.530973451,5.222929936,4.331210191,13.5,11.71974522,2.675159236,28.11181843,28.23737099,27.98137698,68.20297952,55.40037244,12.80260708,0.3,99.81395349,3.773584906,10.12909633,19.76166832,18.3714002,46.97120159,5.84,13.42,14.24,15.98,37.5,0,0,11.99,9.06,61.39,43.86,48.25581395,0,63.23076923,3.603603604,8.108108108,26.0989011,45.87912088
1020002,HAMPSHIRE,DROXFORD,WEST MEON,0.15,agriculture,2150,13934.0125,4.65512,163.934491,233.458079,180.655447,201.521085,90.890357,5.202732,8.33244,4.872152755,768.719184,333.856711,247.072307,275.300322,112.894296,5.306915,234.80981,10.91304309,3.977272727,26.48373331,29.42929128,9.009009009,9.677419355,131.56,81.66,4.651162791,3.080082136,5.954825462,12.11,13.75770021,1.026694045,29.16976744,29.48380952,28.87,65.76715497,52.04317656,13.72397841,0.33,108.5209003,2.941176471,10.0619195,16.87306502,12.69349845,57.43034056,3.7,11.11,15.3,17.71,16.1,0.16,0,35.91,6.38,66.97,43.84,53.29949239,0,40.41666667,1.515151515,8.080808081,22.68041237,54.12371134
1020003,HAMPSHIRE,DROXFORD,HAMBLEDON,0.24,agriculture,5428,22472.87385,4.57422,149.74875,226.36308,248.15058,202.33073,108.5781,11.36531,7.39467,5.461021,410.2488,370.55576,340.61739,225.10047,141.12045,14.81013,246.3477877,13.10316659,4.661016949,25.45813045,26.9600055,13.56589147,12.55230126,66.71,36.58,5.526897568,4.906937394,5.752961083,10.58,11.59052453,2.368866328,28.02892943,27.70661765,28.35278907,74.27745665,60.5973025,13.68015414,0.18,97.21342622,2.787705504,8.363116512,21.15796998,9.935668335,57.46962116,3.07,15.51,14.48,16.39,16.46,0,0,33.65,12.89,66.72,40,45.47038328,0,45.31034483,2.658486708,7.770961145,24.39516129,46.57258065
1030001,HAMPSHIRE,CATHERINGTON,HORNDEAN,0.21,agriculture,2748,13309.8708,4.62884,137.659456,250.306591,246.69864,203.954857,94.76255,18.97697,8.17643,5.91234705,550.09175,452.74068,333.85314,254.69618,121.7574,19.42201,235.1873013,12.7294867,5.429864253,27.12275535,28.93787749,8.02919708,9.77443609,107.16,64.99,10.91703057,5.575539568,3.597122302,9.71,12.41007194,3.597122302,27.95742358,27.9580574,27.95680346,68.38235294,55.45343137,12.92892157,0.29,99.75520196,3.543307087,8.530183727,17.84776903,20.07874016,49.47506562,4.53,10.99,16.9,23.35,12.36,0,0,31.32,6,58.15,41.38,56,0,40.125,3.571428571,10.71428571,24.76190476,47.3015873
1040001,HAMPSHIRE,PETERSFIELD,PETERSFIELD,0.3,agriculture,7484,25125.86702,4.66118,145.63949,234.21301,214.7866,169.03175,105.48528,15.36761,7.7078,5.0954816,438.04916,389.87157,259.78581,221.97618,129.33179,18.13097,247.5434049,15.24625811,5.603448276,25.37553418,26.71531252,13.54466859,13.50482315,78.27,44.8,9.353287012,5.981308411,5.046728972,13.89,14.95327103,1.246105919,27.32048709,26.95108553,27.70739726,69.72518737,58.00590506,11.71928231,0.31,96.65029031,4.02584493,11.18290258,22.96222664,14.91053678,46.71968191,5.46,14.89,21.26,11.88,26.21,0.2,0.05,19.79,7.22,67.3,43.77,53.38541667,0,44.84615385,2.72,6.08,28.24207493,44.6685879
1040002,HAMPSHIRE,PETERSFIELD,EAST MEON,0.13,agriculture,2772,20801.04229,5.44028,195.22233,327.54554,334.51946,230.7474,141.73665,34.47334,8.12788,6.7219706,422.58059,506.55377,382.66604,255.9903,163.05227,36.13174,260.3174603,23.04147465,5.747126437,25.76039198,26.59590472,5.357142857,13.55932203,110.26,67.12,3.607503608,4.770017036,5.621805792,11.93,14.48040886,2.044293015,26.86142187,27.1406015,26.6037474,81.9435325,68.87721602,13.06631648,0.22,109.4910591,1.958224543,6.396866841,20.23498695,12.01044386,59.39947781,2.28,11.28,14.9,11.95,19.46,0,0,40.13,13.73,61.26,34.94,48.89867841,0,43,3.214285714,15,22.34848485,53.40909091
1050001,HAMPSHIRE,ALRESFORD,ROPLEY,0.14,agriculture,3372,23947.82677,4.85212,166.45453,217.7651,224.15914,188.15664,122.90139,29.11655,7.73682,5.4958704,418.06341,362.67932,322.4097,240.90868,143.84805,29.32833,238.9377079,17.52862387,5.980066445,26.31764462,26.90740436,8.633093525,15.68627451,97.71,58.44,0,5.473965287,6.94259012,11.08,14.01869159,0.934579439,27.43666568,27.33981763,27.52896871,72.25344916,60.19417476,12.0592744,0.42,104.0667362,2.313354364,5.467928496,17.35015773,13.4595163,61.40904311,3.05,10.8,15.92,14.39,16.9,0,0,38.93,10,73.65,48.18,55.08474576,0,31.30769231,1.986754967,10.59602649,30.67092652,52.39616613
1050002,HAMPSHIRE,ALRESFORD,ALRESFORD,0.19,agriculture,3575,18865.91005,4.46249,126.48457,240.07741,252.10786,194.1758,103.19974,14.79915,7.6722,5.4150305,487.3823,433.7111,306.4716,209.9384,115.6572,17.2278,236.2647012,11.92593021,4.713804714,25.17805728,26.78938033,14.54545455,12.86549708,90.7,53.55,8.391608392,5.027173913,4.619565217,13.04,15.08152174,0.951086957,27.04532736,26.57011866,27.55755814,72.07510833,61.04959076,11.02551757,0.31,95.75871819,4.460580913,8.713692946,18.46473029,17.21991701,51.0373444,5.22,11.3,17.8,20.68,16.74,0,0,28.04,12.16,67.7,53.1,45.74209246,0,25.05405405,2.597402597,8.311688312,29.91689751,36.84210526
