CEN_1911,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
2280002,NORFOLK,BLOFIELD,SOUTH WALSHAM,0.19,agriculture,4912,25882.69093,3.36595,108.98995,195.028208,177.372959,122.850684,85.633446,8.601679,5.89069,4.33523175,334.92117,371.71819,234.53448,148.12555,101.96345,10.70468,163.2685465,15.86037309,7.407407407,26.39574359,27.2232235,11.98630137,12.11072664,104.74,35.18,6.107491857,3.852459016,7.540983607,8.52,8.360655738,1.639344262,30.70500814,31.05021921,30.34456929,61.26066973,46.48719632,14.77347341,0.02,100,3.024054983,9.621993127,18.48797251,16.56357388,52.23367698,4.44,14.79,13.52,11.83,15.28,0.07,0,35.92,4.97,62.09,34.81,48.57142857,0,26.52631579,0.476190476,4.285714286,22.73781903,49.88399072
2290001,NORFOLK,LODDON,ALDEBY,0.22,agriculture,6470,28793.80679,3.33249,106.415391,172.292565,186.169872,126.662334,59.833935,4.642802,6.3393,3.783107695,598.318297,261.577149,264.40442,155.919149,68.835968,5.884853,147.1101025,6.805650401,4.166666667,26.13200755,28.72361728,15.98837209,10.3030303,72.41,20.69,1.54726907,4.327868852,6.885245902,8.72,7.672131148,0.786885246,29.98251586,30.39273518,29.57495373,62.02055653,47.50564051,14.51491602,0.23,100.3515821,2.225672878,7.194616977,21.5320911,18.89233954,50.10351967,3.12,12.71,14.62,18.27,8.16,0.16,0,37.02,7.01,65.4,46.28,50.62305296,0.15576324,29.65957447,0.352112676,4.225352113,24.27480916,47.9389313
2290002,NORFOLK,LODDON,LODDON,0.19,agriculture,6080,31689.89148,3.35625,130.161076,211.699212,163.329055,136.146357,49.926746,4.339848,5.78048,3.92291236,375.140812,332.347863,223.720388,164.031388,59.199045,5.283788,174.2373844,24.02294583,9.523809524,25.48103455,28.00866245,13.68715084,13.33333333,77.9,23.76,8.242664029,2.911978822,8.537392455,9.13,8.802117803,1.323626737,30.84272997,31.50985054,30.2136451,62.23589195,46.77721316,15.45867879,0.21,108.0690039,2.80720339,9.904661017,22.03389831,9.957627119,55.24364407,4.33,16.5,13.53,15.53,9.2,0.27,0.11,40.1,4.15,57.41,39.38,47.12153518,0,27.46666667,2.282157676,6.639004149,20.99009901,51.88118812
2300001,NORFOLK,DEPWADE,HARLESTON,0.28,agriculture,8506,30873.14592,3.15054,100.030137,164.644937,177.062566,133.479087,50.559528,4.991115,6.05384,3.92391977,462.707277,298.977757,243.292217,167.49353,68.577571,6.442879,160.928882,14.66153029,8.620689655,27.51562963,28.63744578,15.35181237,10.19522777,78.91,28.15,3.532736693,2.979336857,7.544449784,10.43,8.69774147,1.153291687,31.18103651,31.92054484,30.38359853,63.8996139,47.35521236,16.54440154,0.15,92.92364991,3.182011031,11.62494697,24.18328384,10.69155706,50.27577429,4.76,21.04,15.93,12.13,9.6,0,0,36.23,6.54,64.25,36.96,41.73228346,0,28.34920635,1.373626374,4.120879121,33.20158103,44.1370224
2300002,NORFOLK,DEPWADE,DISS,0.38,agriculture,7628,19987.81261,2.84538,73.098991,157.604657,148.670192,106.076253,37.161238,6.603424,5.86132,3.6797021,356.46458,334.1407,204.17403,138.81306,50.45446,8.35817,176.0457215,9.146265431,5.325443787,27.57015931,29.63665859,15.48974943,9.2039801,52.67,17.15,3.93597481,3.388918774,7.154384077,10.7,11.0274341,0.806885422,30.92690289,31.67944785,30.13295577,56.59679408,42.45787094,14.13892314,0.18,93.94180949,3.297682709,14.97326203,22.23707665,20.94474153,38.41354724,6.64,20.34,15.71,12.73,14.2,4.08,0,26.02,6.15,73.1,38.19,37.3940678,0.211864407,20.81944444,2.597402597,4.87012987,34.84646195,44.45927904
2300003,NORFOLK,DEPWADE,STRATTON,0.24,agriculture,7568,32182.02656,3.07148,124.142556,190.257202,163.161476,99.084218,43.681594,7.127353,5.96825,3.66657766,461.178906,318.245523,218.987967,132.714015,54.11299,9.255037,158.0402768,15.61669546,7.643312102,26.69734734,28.87453261,11.51079137,12.88782816,99.12,34.03,1.322051824,3.380876915,8.399366086,8.82,9.561542525,2.06022187,30.96601878,31.26562085,30.66964755,63.17152104,47.29234088,15.87918015,0.15,107.012059,2.468047598,9.784045835,22.1683561,8.638166593,56.80916703,3.98,23.38,12.03,8.96,9,0,0,42.38,3.92,57.32,39.39,39.93055556,0,23.14285714,0.927357032,2.472952087,20.70552147,46.01226994
2310001,NORFOLK,WAYLAND,ATTLEBOROUGH,0.27,agriculture,8879,33231.77683,3.05814,120.217869,164.70257,148.264068,102.428741,55.951983,6.247704,6.13316,3.80021993,517.141893,303.324948,232.177726,143.430505,72.745386,8.365421,123.2211573,11.17915829,7.382550336,26.55925808,29.26427378,13.38432122,11.55462185,84.83,32.15,6.77124478,3.182030884,7.67430978,11.14,10.15442209,0.608329434,31.67069316,32.47300312,30.84894881,58.85939742,42.46771879,16.39167862,0.5,100.4313444,2.679938744,13.59111792,21.86064319,12.48085758,49.34915773,5.6,21.11,15.2,11.63,13.44,0.43,0,32.47,5.6,60.81,23.59,46.47519582,0,31.03703704,1.34529148,3.736920777,24.36363636,44.84848485
2310002,NORFOLK,WAYLAND,WATTON,0.15,agriculture,5546,35849.01717,3.08315,89.433386,171.610337,176.929082,99.794097,70.870993,8.498483,6.08207,3.7509651,424.93666,278.65442,250.21961,122.83864,86.44486,12.03549,168.9585106,12.14284582,5.785123967,26.08110838,28.15397996,14.69648562,11.94539249,78.57,24.45,5.407354001,4.237288136,7.697740113,9.53,9.957627119,1.553672316,31.80948089,33.01388889,30.63762447,59.70063328,43.35060449,16.35002879,0.22,101.7421603,2.525556224,11.66566446,22.60974143,11.48526759,51.53337342,3.72,19.91,16.75,11.54,8.81,0.19,0,38.83,6.65,68.52,43.59,42.72559853,0,26.26829268,0.915331808,4.347826087,28.06652807,49.68814969
2320001,NORFOLK,MITFORD,SHIPDHAM,0.19,agriculture,2194,11691.7201,3.21671,148.897343,215.451038,177.497035,119.733236,69.980199,7.472258,6.11736,3.93964323,584.481011,329.715307,230.292978,141.384694,78.658829,7.876838,163.8080281,34.58714292,14,26.33281537,30.16517047,11.11111111,10.23622047,86.58,27.58,4.557885141,3.092783505,10.48109966,6.87,6.18556701,0.687285223,31.37591241,32.63183126,30.23585727,61.17647059,44.92647059,16.25,0.18,110.8527132,1.908957416,9.985315712,20.85168869,8.810572687,58.44346549,3.14,19.46,16.47,8.98,4.94,0,0,46.86,5.88,60.09,36.84,39.5480226,0,28.33333333,0.613496933,1.840490798,25,45.5
2320002,NORFOLK,MITFORD,MATTISHALL,0.2,agriculture,3418,16988.22613,3.13934,121.863833,178.53431,166.034315,105.252671,58.545981,2.568615,5.9628,3.61587688,456.982776,295.38586,230.230329,128.833341,65.60185,3.123996,152.5633308,28.5375159,13.51351351,27.20669631,28.54579256,9.696969697,11.86440678,83.66,29.09,5.847953216,3.75,8.636363636,7.16,7.045454545,1.363636364,31.30681486,31.80321046,30.82613702,60.06554307,44.38202247,15.6835206,0.12,104.0114613,2.346041056,9.579667644,20.52785924,8.211143695,59.33528837,3.2,25.2,10,8.5,7.9,0,0,45.2,6.55,57.63,26.32,45.65217391,0,25.53846154,0.73800738,4.42804428,17.5257732,47.42268041
2320003,NORFOLK,MITFORD,BAWDESWELL,0.18,agriculture,2511,14165.83907,3.31827,135.274385,188.6077,193.342805,116.455704,35.153112,1.679209,5.99625,3.8027618,372.1234,296.23786,273.55574,144.68356,44.12999,1.94521,171.3395639,16.73640167,6.779661017,26.8735386,28.93206168,8.391608392,7.746478873,82.78,24.7,3.984063745,3.271028037,10.12461059,8.41,7.943925234,1.557632399,30.40215225,31.70008285,29.19892473,62.08010336,47.60981912,14.47028424,0.16,106.6755674,1.818181818,8.961038961,22.20779221,9.220779221,57.66233766,2.28,17.54,13.12,14.46,4.42,0.13,0,47.79,6.16,61.15,58.33,47.78325123,0,24.61904762,1,7,23.14814815,54.16666667
2320004,NORFOLK,MITFORD,EAST DEREHAM,0.42,agriculture,8239,19400.10063,3.064,112.354622,169.071135,142.376852,108.106949,47.009904,10.173737,5.85796,3.36635865,449.3036,279.14098,192.50302,132.88182,56.63301,12.1129,147.7212018,16.71761913,9.356725146,25.70745418,27.49125509,15.85903084,13.36302895,94.23,37.07,4.861448712,3.787506149,6.689621249,10.87,12.29709788,0.737825873,30.64190175,31.19097055,30.08476237,57.97157126,44.0069151,13.96465617,0.18,97.72123054,3.224472923,17.36254651,24.14220752,20.83505581,34.27035965,7.34,18.57,19.84,18.7,14.18,0.38,0.04,20.77,5.52,67.47,32.59,43.32129964,0.120336943,26.58064516,0.936037441,2.184087363,31.53745072,42.83837057
2320005,NORFOLK,MITFORD,LITCHAM,0.15,agriculture,4123,26885.66247,3.31444,126.79998,185.39353,176.99249,146.08136,74.28999,16.05877,5.98005,4.01559895,452.35661,293.74095,243.40482,166.47478,80.30511,19.19413,192.1021279,12.29717798,4.95049505,25.99776606,28.85128025,11.11111111,13.21585903,76.15,23.17,2.426006793,3.717826501,10.86749285,7.53,9.914204004,0.762631077,30.26474157,30.74779195,29.79212674,63.72665872,48.98688915,14.73976957,0.36,108.5335543,2.737520129,8.776167472,17.47181965,8.132045089,62.80193237,2.64,17.55,13.26,10.46,12.77,0.08,0.16,42.83,6.56,60.28,34.34,46.13003096,0,24.13888889,0.531914894,3.989361702,24.01055409,48.28496042
2320006,NORFOLK,MITFORD,NORTH ELMHAM,0.21,agriculture,3942,19092.46289,3.51114,141.436428,210.247678,180.331877,113.619524,85.178188,8.339238,6.07529,4.04726515,484.99507,308.15194,234.10319,154.40902,101.91016,10.87872,218.6904345,11.23637613,3.846153846,26.16049969,26.64310452,11.8556701,20,92.81,30.84,2.538071066,4.569606801,8.7141339,8.08,7.75770457,1.168969182,29.75749111,31.5756396,28.22990654,63.60614873,48.60822601,14.99792273,0.2,122.0479705,3.003533569,8.568904594,18.19787986,9.80565371,60.42402827,3.34,15.88,13.99,10.56,7.49,0.09,0,48.56,12.24,69.43,43.17,42.06128134,0.278551532,23.69444444,1.319261214,5.80474934,18.1619256,36.54266958
2330001,NORFOLK,WALSINGHAM,FAKENHAM,0.26,agriculture,7660,29215.65696,2.99223,88.990934,150.287214,138.755067,123.641416,63.730701,9.248271,6.03203,3.61471535,433.00507,286.58763,201.80201,153.11385,71.02676,10.41282,153.5266996,11.62228984,7.142857143,28.32263182,28.86237717,9.653465347,12.00923788,83.77,36.09,3.92003136,3.982300885,6.692477876,8.85,10.12168142,1.327433628,29.91986928,30.3125964,29.51356383,56.89089418,44.60623462,12.28465956,0.25,99.18300654,2.751504729,15.86414445,23.68873603,16.16509028,41.44453998,6.31,17.42,21.74,13.93,12.96,0.09,0,27.47,4.95,67.11,37.92,39.52618454,0,29.10909091,0.62992126,5.826771654,29.32226833,46.74965422
2330002,NORFOLK,WALSINGHAM,WALSINGHAM,0.21,agriculture,6629,31641.00958,3.36153,129.785673,196.204731,178.869146,132.179748,55.997003,4.596343,6.15239,3.731439805,498.692869,300.808158,214.68769,159.71155,65.299538,5.781025,138.0392529,20.40926271,9.77443609,25.84524518,28.88606595,11.49425287,9.625668449,89.19,31.06,4.529669334,3.75079466,7.50158932,7.88,7.247298156,1.271455817,29.32165509,29.7326853,28.91531532,62.82271945,50.4794689,12.34325055,0.11,104.2692115,2.131979695,11.47208122,21.21827411,11.87817259,53.24873096,4.15,12.09,21.8,11.62,9.76,0,0.16,40.22,5.37,63.65,29.41,49.45255474,0,28.62264151,0.490998363,2.618657938,26.01246106,44.85981308
2330003,NORFOLK,WALSINGHAM,WELLS,0.27,agriculture,5526,20835.66593,3.26437,117.925111,174.299226,189.762273,107.564811,50.78451,4.763449,6.15322,3.80941594,510.213345,295.928542,248.423232,145.557821,65.363884,6.609709,162.4309141,7.734061416,4.237288136,25.15419776,28.40494522,17.82178218,10.21126761,69.53,27.23,3.62253215,4.657534247,11.71232877,6.92,6.917808219,1.438356164,30.94439413,31.93319269,29.89391109,61.8112544,46.014068,15.7971864,0.16,93.64358683,2.512886598,15.85051546,18.1056701,19.07216495,44.45876289,5.58,16.41,15.89,15.69,11.1,0.13,0,29.94,8.27,64.15,43.8,48.87737478,0,26.83333333,0.689655172,3.448275862,26.66666667,42.0952381
2340001,NORFOLK,DOCKING,BURNHAM,0.17,agriculture,6849,39488.99453,3.15941,95.346485,192.697141,161.957709,121.579053,66.095237,4.622227,6.0953,4.052082385,414.597983,342.743922,232.185185,147.826809,81.783394,5.877167,158.5193358,12.79708035,6.382978723,26.31987816,29.7422675,13.9275766,9.823677582,74.08,39.89,5.847953216,3.528050896,10.81550029,6.71,9.022556391,1.214574899,30.84454519,31.63722584,30.07245958,64.05950096,47.67274472,16.38675624,0.25,105.624075,2.723735409,9.873540856,15.56420233,11.72178988,60.06809339,3.76,12.69,15.05,12.59,8.02,0,0,46.24,5.23,56.63,27.61,43.18618042,0,22.10769231,0.499168053,1.663893511,19.09547739,50.41876047
2340002,NORFOLK,DOCKING,SNETTISHAM,0.27,agriculture,12604,47058.82801,2.5775,73.592424,143.650115,136.548791,92.493143,38.144632,6.494694,5.89289,3.516452455,468.210864,312.285981,208.484175,121.718331,52.015977,8.786027,144.7225721,13.3618337,9.756097561,27.21688394,28.66333395,19.50886767,10.69692058,94.63,35.98,7.14853058,3.7111334,7.054496824,13.41,13.94182548,1.504513541,30.70394214,31.36407915,29.98253493,56.06549243,42.49565865,13.56983379,0.29,87.48837209,3.757472246,15.59920296,19.21434671,14.97295759,46.4560205,6.87,16.21,18.09,14.64,13.63,0.09,0.03,29.86,7.54,65.08,37.53,45.53745928,0.13029316,19.42307692,0.707964602,2.300884956,28.09278351,38.74570447
2350001,NORFOLK,FREEBRIDGE LYNN,HILLINGTON,0.16,agriculture,4131,26107.93549,3.13928,118.93163,178.41293,184.63557,133.53295,64.0703,10.68179,5.95362,3.9514204,427.64558,296.96387,237.93584,165.79372,76.80294,12.78771,167.7948254,13.23469168,6.52173913,25.94239453,28.64924976,16.08695652,11.73913043,108.12,38.21,4.849660524,4.225352113,7.746478873,7.75,8.651911469,1.911468813,30.35771567,30.79510245,29.94370861,59.74378882,45.34161491,14.40217391,0.15,108.582996,2.736512901,7.818608288,17.04456607,12.19702893,60.04691165,2.97,10.59,14.93,14.45,13.32,0.24,0.08,43.18,6.3,55.88,26.02,51.38461538,0,22.64864865,0.840336134,4.481792717,18.54636591,47.11779449
2350002,NORFOLK,FREEBRIDGE LYNN,GAYTON,0.16,agriculture,5373,32953.36668,3.07985,119.197314,166.391134,133.10331,124.947388,65.933293,6.719602,6.05851,3.51040605,577.825818,266.488175,177.686736,172.46078,79.024327,6.421192,147.301447,12.85143542,6.930693069,27.00365842,28.07603635,9.558823529,13.88888889,82.2,27.46,1.863932898,3.600293902,9.33137399,6.83,8.449669361,1.396032329,31.53374348,32.11551658,30.97701569,58.69822485,42.89940828,15.79881657,0.19,110.3298071,2.577621558,9.256004687,14.52841242,11.77504394,61.8629174,3.57,12.72,14.17,13.51,10.18,0.06,0.06,45.55,6.52,66,43.61,53.58649789,0,27.5,2.403846154,5.769230769,19.27194861,55.03211991
2350003,NORFOLK,FREEBRIDGE LYNN,CASTLE RISING,0.21,agriculture,2602,12113.96444,2.96964,127.7545,160.07767,121.27841,121.90025,38.02082,0,5.80889,2.94859425,429.56246,240.39281,159.52406,141.78226,48.01972,0,215.3506902,6.552309524,2.597402597,25.49782937,27.6885622,14.92537313,5.555555556,81.37,42.26,0,2.973395931,7.198748044,6.57,9.546165884,1.251956182,29.97727273,30.91021672,29.05291411,55.91591592,43.18318318,12.73273273,0.15,97.04142012,2.313624679,15.80976864,19.79434447,16.58097686,45.37275064,9.28,10.98,19.08,12.68,22.48,0.39,0,24.84,4.98,56.39,37.5,48.16513761,0,33.53333333,0,3.9408867,22.48995984,42.97188755
2360001,NORFOLK,KING'S LYNN,NORTH KING'S LYNN,23.14,semi-rural,12084,522.1612166,3.11459,113.170602,165.324423,145.866026,116.970605,60.870689,5.418591,5.93953,3.45905738,485.533824,266.720903,200.952196,144.917842,72.068851,7.151684,167.9798196,15.05298634,8.19112628,26.05955001,27.90605367,14.28571429,10.98360656,93.42,65.52,2.48447205,4.932268149,7.36366794,9.97,10.00347343,1.14623133,28.79140088,29.38273616,28.17922779,52.99112801,43.28263625,9.708491762,0.27,95.2970297,3.798513625,26.2868153,23.12138728,26.67217176,20.01101018,11.94,20.73,23.01,14.08,23.21,0.25,0,0.73,7.64,68.56,37.53,35.63300142,0.213371266,31.02564103,0.720164609,3.29218107,28.4,40.32
2360002,NORFOLK,KING'S LYNN,SOUTH KING'S LYNN,2.36,transport,9052,3829.987902,3.16738,108.811577,168.600301,165.762525,103.867043,55.006768,6.297732,5.7959,3.51000035,434.89118,278.23217,228.29918,124.20164,63.94892,7.31816,165.528807,15.95463663,8.219178082,25.6643452,27.23961827,15.29411765,10.98130841,98.58,44.73,5.524861878,4.535043518,7.054512139,8.25,10.21530005,1.007787448,29.40430939,30.23782174,28.5033341,58.46611802,46.19156015,12.27455787,0.28,91.45155883,5.03875969,25.31007752,27.79069767,22.3255814,19.37984496,13.23,17.85,27.69,16.27,21.68,0.32,0.04,2.61,6.09,69.51,27.29,30.17578125,0.09765625,21.77906977,1.085481682,2.170963365,32.80680437,40.58323208
2370001,NORFOLK,DOWNHAM,WIGGENHALL,0.19,agriculture,6049,31766.67095,3.37211,121.367969,182.855114,195.223414,124.785012,78.523317,7.709984,5.99868,3.745716205,541.522355,285.501606,224.823682,137.654061,93.924964,7.238928,162.7828665,13.40483177,5.970149254,26.84248021,28.86474592,7.514450867,8.554572271,117.72,43.95,1.654533422,3.150684932,7.465753425,7.6,9.863013699,1.02739726,29.83998014,30.28144918,29.41018942,61.23265742,48.23906083,12.99359658,0.48,104.3620502,2.070844687,9.100817439,19.89100817,8.501362398,60.27247956,2.84,18.34,11.26,12.76,9.25,0.11,0,44.82,5.57,54.86,42.13,42.25663717,0.221238938,33.225,0.591715976,4.142011834,19.55307263,50.65176909
2370002,NORFOLK,DOWNHAM,DOWNHAM,0.29,agriculture,8022,27839.52505,3.33398,130.157221,172.060665,148.539998,139.128704,63.668744,9.534774,5.60192,3.5555175,405.8954,265.8905,191.7257,170.7454,72.078,10.6639,184.9359838,10.44189973,5.235602094,26.33799849,27.57755666,13.67292225,13.7254902,114.83,41.17,4.992511233,3.647733194,7.243355915,9.38,10.63053674,0.99009901,29.93745318,30.16921918,29.70821952,58.70814345,44.60075292,14.10739053,1.77,102.5280899,3.01777594,14.01405539,20.33898305,10.25217032,52.3770153,5.43,22.6,11.87,10.9,9.75,0.13,0,39.19,7.74,60.4,39.35,37.48378729,0,24.19402985,0.465838509,5.434782609,26.26506024,44.93975904
2370003,NORFOLK,DOWNHAM,FINCHAM,0.18,agriculture,3953,22516.60273,3.21744,111.40088,168.07404,159.50894,115.90182,58.89707,10.53119,5.678,3.4834789,366.26487,267.85488,188.87363,147.45537,78.26658,14.24532,145.464416,17.88559837,9.090909091,26.39976538,28.08658086,13.57466063,17.37288136,112.27,40.62,5.226025608,3.25203252,9.654471545,8.94,10.06097561,1.62601626,32.10300654,33.12587038,31.12768131,63.1130064,44.26439232,18.84861407,0.63,108.8156723,2.510822511,10.995671,17.83549784,11.25541126,57.4025974,3.27,18.8,12.89,12.62,9.62,0.35,0,42.28,6.06,53.96,34.84,48.37545126,0,32,0.328947368,4.276315789,18.98016997,48.15864023
2380001,NORFOLK,SWAFFHAM,SWAFFHAM,0.13,agriculture,10805,82311.2614,3.00896,112.706861,156.283951,124.587757,124.643397,60.238837,8.231849,5.77074,3.595094805,435.078518,291.470325,185.474734,153.458152,79.434571,9.181179,154.2677729,12.74342354,7.619047619,26.83161153,28.63189071,15.58872305,9.929078014,83.21,30.22,1.853396349,3.768752287,9.732894255,7.98,8.708379071,0.951335529,30.99962925,31.8212766,30.17477712,61.72987558,45.57037925,16.15949633,0.24,100.210084,2.84629981,12.04933586,19.44971537,11.51170145,54.07969639,4.75,16.01,16.27,13.31,10.93,0.07,0.1,38.3,5.67,57.44,32.1,43.62486828,0,22.3,0.883977901,3.867403315,22.60208927,46.91358025
2390001,NORFOLK,THETFORD,METHWOLD,0.12,agriculture,8233,68135.32393,3.50062,125.456727,211.438593,187.969604,138.3375,62.043352,5.031703,6.02377,4.09967101,446.072465,363.328001,213.903206,168.873419,67.401869,6.427707,183.1343659,19.33966419,8.374384236,25.8710225,28.1942658,13.24675325,11.51832461,111.72,44.77,6.075334143,4.706477733,7.692307692,9.16,10.17206478,1.366396761,29.34087041,29.83664085,28.84049829,63.5387674,49.82107356,13.71769384,0.33,101.1195522,3.16008316,10.89397089,20.66528067,14.55301455,50.6029106,4.06,18.52,16.25,15.91,11.85,0.13,0.17,32.72,10,63.65,50.16,41.95888755,0.604594921,32.65454545,1.783060921,4.160475483,26.5060241,47.92503347
2390002,NORFOLK,THETFORD,THETFORD,0.18,agriculture,12467,70597.1651,3.05441,110.550081,165.121739,151.214992,117.249895,57.461401,4.571099,5.96298,3.51770398,472.05068,280.003608,200.406896,145.896052,71.951944,5.282296,153.7722446,10.77675189,5.882352941,26.75530984,28.21677694,13.12684366,14.08839779,88.53,37.47,4.808462895,4.010519395,7.560815253,8.55,10.35502959,1.808021039,30.83727455,30.97886647,30.6952962,57.49274082,43.18899129,14.30374953,0.22,103.2067727,3.005181347,11.96891192,24.50777202,15.98445596,44.40414508,5.96,13.29,22.95,16.21,13.66,0.27,0,27.37,6.41,64.49,41.24,46.21276596,0.170212766,23.00934579,2.843137255,3.529411765,25.82037997,47.66839378
2400001,WILTSHIRE,SWINDON,HIGHWORTH,0.4,agriculture,9744,24350.81883,3.66894,139.73105,215.45928,205.51925,148.73228,83.00218,13.39856,6.364,4.43683195,423.91386,350.59944,248.20672,173.96447,99.06156,15.5342,212.4891904,29.9039124,8.637873754,25.44290133,27.45388558,9.512761021,11.83932347,88.8,43.89,3.080398398,3.924284395,5.216989843,6,7.29455217,1.61588181,27.90719951,27.93102721,27.88446055,70.24373137,58.07469753,12.16903384,1.62,106.480811,1.852511578,10.2244389,30.17456359,20.44887781,37.29960812,4.26,12.43,25.55,15.22,22.61,2.54,0.04,17.17,7.05,60,37.58,44.16666667,0.277777778,40.96551724,0.331125828,2.649006623,20.72892938,47.15261959
2400002,WILTSHIRE,SWINDON,SWINDON,1.87,semi-professional,56146,30000.07374,3.33132,109.660881,184.786927,176.398232,126.590276,57.10345,8.829065,5.59013,3.40531864,433.591419,273.483265,205.792086,133.036897,59.493111,9.258369,150.4893902,7.37249669,3.32326284,26.0729173,28.07158028,6.756265892,7.8581363,86.75,37.61,3.918774492,4.082586677,3.217763927,5.45,13.35410986,1.566030386,27.43574165,27.72918162,27.14650628,52.77513134,46.1932112,6.581920135,0.53,104.4237939,2.20898207,17.14349952,44.71924007,19.39744815,16.4184138,10.02,11.68,43.64,13.18,17.8,0.3,0.1,3.1,5.42,64.56,28.99,26.06987802,0.413479429,32.06133333,0.365827416,1.463309662,25.13852974,42.74104174
2410001,WILTSHIRE,CRICKLADE,WOOTTON BASSETT,0.23,agriculture,5173,22181.24214,3.36945,125.537659,186.3031,185.178378,147.473607,67.651371,5.571614,6.00911,4.1291755,435.8445,328.6637,234.7351,175.6093,79.9188,6.9082,192.7505893,7.512925226,3.100775194,26.06083483,27.81694828,13.65461847,14.22764228,74.39,25.5,3.866228494,4.042037187,7.841552142,10.11,8.569118836,0.565885206,28.77281516,29.1031653,28.449292,63.46396966,51.80151707,11.66245259,0.27,102.9506094,2.704485488,13.5883905,23.02110818,13.78627968,46.83377309,6.17,19.53,15.46,12.54,15.59,0.61,0,29.76,5.46,56.16,41.51,45.28301887,0,40.89655172,0.659340659,3.736263736,24.02597403,46.75324675
2410002,WILTSHIRE,CRICKLADE,CRICKLADE,0.24,agriculture,5829,24374.58579,3.51303,111.00239,201.23213,182.11392,141.59854,85.33615,10.36242,6.23084,4.3581548,443.28622,355.40921,229.26702,173.74953,100.13948,13.06572,162.1426688,20.48348343,9.923664122,26.87404139,28.35112752,12.12121212,12.66233766,73.78,31.46,5.145797599,3.862973761,7.580174927,9.4,8.090379009,0.947521866,29.51999314,30.39446367,28.65951651,62.99300699,49.67832168,13.31468531,0.58,100.617284,2.805970149,11.76119403,25.79104478,14.32835821,45.31343284,5.28,22.34,17.13,13.75,19.28,0.06,0.06,21.98,8.53,57.04,49.12,40.54054054,0,35.36111111,1.028806584,3.909465021,19.92753623,42.21014493
2420001,WILTSHIRE,MALMESBURY,MALMESBURY EASTERN,0.16,agriculture,5263,32628.69854,3.09103,102.229973,199.671147,164.320303,108.379565,43.199953,6.277139,6.18817,3.957005745,458.061791,370.227272,213.692215,144.210756,55.304668,7.966238,175.0234007,5.038106751,2.654867257,27.35477122,28.79707679,12.5,16.54676259,66,19.57,1.900057002,2.600472813,7.643814027,9.69,7.171000788,1.10323089,30.26858012,30.50834303,30.03837556,58.22556391,44.63157895,13.59398496,0.49,106.1376317,2.161828289,6.238418777,21.86534898,11.11797406,58.49289685,3.35,23.04,10.95,11.71,13.61,0.19,0.19,36.65,7.7,54.88,50.3,48.13953488,0,33.5625,0.724637681,4.347826087,20.32854209,45.58521561
2420002,WILTSHIRE,MALMESBURY,MALMESBURY WESTERN,0.26,agriculture,6754,25985.60043,2.70691,90.950947,137.278089,129.191656,92.008312,68.593703,4.402024,6.0433,3.720029595,497.574565,298.051686,218.505669,125.91125,94.891742,6.645572,145.7350672,12.43591993,8.8,28.56353895,28.91287438,14.48863636,16.3434903,75.08,26.46,8.878366381,5.131264916,9.844868735,7.28,6.443914081,1.372315036,31.05153265,31.33179988,30.75389313,57.3025856,43.20987654,14.09270906,0.55,93.99005874,3.569580962,13.70926022,21.31401966,16.91670978,44.49042938,6.24,19.77,17.23,15.91,19.61,0.53,0.05,20.56,6.45,61.15,34.04,42.67605634,0.281690141,25.84615385,0.569259962,4.554079696,23.06397306,43.6026936
2430001,WILTSHIRE,CHIPPENHAM,CASTLE COMBE,0.19,agriculture,3859,20511.99195,2.84547,87.014959,156.269378,147.12309,131.359126,64.500741,5.013682,5.58708,3.47738388,396.92934,239.52997,224.989575,160.761713,65.010367,5.185151,144.5024191,9.822850768,5.263157895,26.81940445,28.56159862,14.50777202,14.90384615,78.16,30.02,2.590673575,2.794411178,8.283433134,7.68,8.283433134,0.998003992,31.30829016,32.00945378,30.62576687,58.13191315,43.05612454,15.07578861,0.08,104.9538203,2.251876564,6.58882402,23.26939116,18.59883236,49.2910759,2.4,15.78,18.87,21.44,12.26,0.17,0,28.99,9.43,63.82,34.06,46.99453552,0,40.36842105,1.298701299,3.571428571,21.51898734,49.36708861
