CEN_1901,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,TMFR,TMFR_25,ASMFR_20-24,ASMFR_25-29,ASMFR_30-34,ASMFR_35-39,ASMFR_40-44,ASMFR_45-49,LEGIT_RATE,ILLEG_RATE,ILLEG_RATIO,F_SMAM,M_SMAM,F_CEL_4554,M_CEL_4554,IMR,ECMR,DOC,LP_FAM,SINGLE_PER,HOUSE_SERV,BOARD,HH_KIN,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,IRISH_BORN,SR,HC1,HC2,HC3,HC4,HC5,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,FMAR_PRATE,FNM_PRATE,FWID_PRATE,F_DOM,F_TEX,C_TEACHER,F_CL_1013,M_CL_1013,F_CL_1418,M_CL_1418
960001,HAMPSHIRE,NEW FOREST,LYNDHURST,0.170216722,agriculture,3820,22441.97838,2.94065,71.666241,123.820815,147.347909,107.251407,75.189376,13.858529,6.10685,4.120778,451.6129,296.3602,246.4372,159.0957,102.8725,19.39,172.804388,4.606801003,3.673469388,28.1,28.65157763,21,11.03448276,79.68,37.76,5.238344683,3.381642512,5.797101449,15.94,11.71497585,1.93236715,28.63741158,29.38333333,28.12819058,50.98892405,41.93037975,9.058544304,0.52,83.28424153,4.055390702,13.4520277,22.35410485,21.06824926,38.87240356,5.63,18.21,20.22,26.46,20.42,0,0,8.65,11.01,67.07,37.68,47.57630162,0,31.33333333,1.307189542,4.901960784,26.50918635,34.90813648
960002,HAMPSHIRE,NEW FOREST,FAWLEY,0.16561444,agriculture,3891,23494.32818,3.43526,83.39493,163.60478,211.32525,139.10156,73.1955,12.42065,6.23026,4.5704823,497.65864,347.73274,268.71912,184.09899,94.7857,18.75991,197.2402665,2.092259891,1.045296167,27,28.06563541,15,10.34482759,73.18,35.16,7.637474542,4.540295119,6.583427923,11.58,8.286038593,0.908059024,28.34351923,28.61108337,28.03294979,64.44723618,52.97319933,11.47403685,0.64,94.3627451,3.266090298,13.06436119,20.36503362,17.29106628,46.01344861,3.97,17.78,16.98,26.32,13.8,0,0,20.16,6.2,67.48,44.29,50.34965035,0,27.96969697,0.826446281,7.438016529,25.41899441,45.81005587
960003,HAMPSHIRE,NEW FOREST,ELING,0.315246278,agriculture,6889,21852.75602,3.43398,107.09461,184.92985,161.66509,147.3997,71.67551,15.28428,6.28066,4.21430965,386.06873,332.76578,211.03335,202.45686,80.21552,16.39042,169.441764,8.30519031,4.219409283,25.7,28.90245978,14,11.88405797,84.86,45.55,5.8097313,5.321944809,5.453350854,9.33,10.84099869,1.905387648,28.19293913,28.4956446,27.85166764,61.57276995,51.33802817,10.23474178,0.73,96.75475197,3.239289446,15.15151515,20.32392894,20.58516196,40.64785789,4.48,22.48,13.13,22.16,27.28,0.21,0.05,10.09,5.22,51.65,30.51,47.96296296,0,45.68571429,0.45941807,5.359877489,16.4244186,43.60465116
970001,HAMPSHIRE,SOUTHAMPTON,SOUTHAMPTON,32.47710332,transport,61319,1888.068631,3.38198,130.012614,193.605507,173.188082,115.308938,53.724865,7.020773,6.01387,3.80783696,426.577601,314.731823,225.052751,144.407862,67.716491,9.658465,195.9246533,8.064993702,3.539823009,25.5,27.16302805,10,15.83949314,165.39,104.55,7.475177535,8.052406889,8.862063889,8.91,17.50331223,1.891653172,27.83944216,28.17351479,27.41317024,49.25521591,41.57690442,7.678311499,1.17,98.55151275,6.543561114,25.61597509,23.4312094,19.8507703,24.40281282,10.29,24.63,24.28,12.79,27.06,0.38,0.18,0.14,6.33,63.17,32.14,31.38490625,0.015755475,32.11684783,1.130680583,3.826918895,26.97810722,39.4242372
980001,HAMPSHIRE,SOUTH STONEHAM,ST MARY EXTRA,2.947946855,transport,18855,6395.976905,4.11374,154.35701,235.01666,213.11666,160.71251,82.23898,12.66055,6.32307,4.40946985,416.97616,342.40612,247.82096,187.06529,89.65368,14.94792,208.77902,6.149930465,1.985559567,24.3,29.49920978,9,9.361702128,127.3,83.76,12.19382886,6.349514563,30.91262136,6.16,7.825242718,1.242718447,25.69945384,25.55175548,25.81608961,53.7000815,48.41890791,5.281173594,2.68,123.4247591,4.790614307,34.39791429,19.0972788,20.66156102,19.11357341,7.03,15.89,17.31,36.2,19.38,0.03,0.07,1.55,5.22,60.67,33.2,39.39606742,0,27.94482759,1.55743024,3.50421804,23.17596567,38.44267321
980002,HAMPSHIRE,SOUTH STONEHAM,SOUTH STONEHAM,3.183205388,semi-rural,33065,10387.32849,3.6534,122.388721,202.35288,188.130766,147.291164,63.813817,9.324701,6.21045,4.11997815,414.15835,316.77294,242.32861,175.1411,78.13898,11.614,195.5342649,9.743100265,3.973063973,25.3,26.5635748,12,7.120743034,131.44,58.24,6.955785399,7.006896552,4.193103448,11.68,11.6,1.696551724,26.0482212,26.61822476,25.36164629,61.44566545,54.17826618,7.267399267,0.83,86.82404612,5.470608223,20.43266508,31.8609129,22.10895911,20.07022313,12.6,16.57,31.42,15.86,20.64,0.2,0.05,2.5,3.79,60.18,29.77,39.27750411,0,26.84775087,0.862927315,4.314636575,25.64734895,40.47472256
980003,HAMPSHIRE,SOUTH STONEHAM,MILLBROOK,3.273339226,transport,28691,8765.055503,3.43828,115.810478,197.037269,173.312886,129.442782,59.86117,8.100565,6.23588,4.039318605,444.787265,319.663384,232.91194,169.093502,76.471184,9.723711,190.8707054,7.80455744,3.642773208,25.6,26.55349724,12,6.365313653,144.35,78.93,6.971313047,7.930065564,4.589447393,13.52,10.41211364,1.685919451,26.5631667,27.40329351,25.49484615,58.38118375,50.64045936,7.740724382,0.87,78.85493153,7.528506663,24.67371892,24.26157439,21.29413381,22.15963731,14.49,21.09,23.82,15.46,22.71,0.24,0.07,1.98,4.46,60.01,28.64,41.16852415,0,27.93859649,1.530823335,3.434009102,27.01232777,36.65699782
990001,HAMPSHIRE,ROMSEY,ROMSEY,0.520055927,agriculture,6757,12992.83337,3.44324,90.92703,165.08622,182.727,135.58722,71.95293,13.44235,6.18442,4.37954185,391.06885,333.74834,244.97565,183.34002,95.89254,17.95182,186.5814402,10.16075319,5.882352941,27.3,28.31918113,15,10.7266436,99.12,49.87,8.8823094,4.780361757,8.26873385,11.56,11.36950904,0.645994832,28.37422222,29.00598291,27.73006516,61.8705036,50.21582734,11.65467626,0.53,89.09090909,3.776595745,16.38297872,24.41489362,22.71276596,32.5,7.05,17.98,20.27,21.69,20.44,0.33,0.05,12.02,4.82,62.41,38.79,42.26666667,0,30.62,2.677165354,8.346456693,28.82615156,44.87369985
990002,HAMPSHIRE,ROMSEY,MICHELMERSH,0.204132342,agriculture,3866,18938.69421,3.56523,114.400136,192.892494,189.175956,178.046607,77.950462,4.568646,6.09882,4.2517244,350.910924,315.252482,242.570016,196.082474,95.058267,1.381641,207.0847866,7.238844195,2.588996764,26.5,27.51167327,7,9.947643979,57.34,20.39,0,3.829321663,7.221006565,7.55,6.236323851,1.312910284,28.5693941,29.17282665,27.96386164,69.08931699,55.86690018,13.22241681,0.23,102.3070098,2.517985612,9.802158273,27.06834532,16.54676259,43.97482014,3.88,17.73,14.31,20.96,15.79,0.09,0,27.15,5.56,54.47,36.49,49.82817869,0,37,1.312335958,6.299212598,21.08262108,49.28774929
1000001,HAMPSHIRE,STOCKBRIDGE,BROUGHTON,0.129093214,agriculture,2916,22588.32903,3.23428,109.71055,186.89624,173.83192,122.99075,41.36083,12.26194,7.09495,3.8766169,727.37577,330.78497,225.62008,165.98157,36.95667,15.98009,168.7426867,10.47264651,5.154639175,27.1,29.00850013,9,11.47540984,64.32,47.63,10.28806584,3.230543319,7.929515419,8.37,11.74743025,1.321585903,29.04356775,28.97218453,29.07799443,64.22535211,51.09859155,13.12676056,0.41,102.1664766,3.764705882,8.117647059,16.58823529,14.23529412,57.29411765,4.7,12.05,12.65,22.05,19.88,0,0,28.31,4.59,58.13,27.72,57.02479339,0,40.25,2.766798419,5.928853755,21.66064982,50.54151625
1000002,HAMPSHIRE,STOCKBRIDGE,STOCKBRIDGE,0.147981286,agriculture,3214,21718.96252,3.53267,124.780949,179.153803,207.693371,155.602832,67.507685,0,6.97634,4.28307175,604.01801,285.31202,300.3813,189.17486,81.74617,0,192.788095,15.36674198,6.557377049,25.2,27.58305404,14,16.33986928,83.52,59.51,6.222775358,4.50928382,5.968169761,9.42,12.06896552,1.856763926,29.75723623,29.56833643,29.91624685,62.60121457,49.69635628,12.9048583,0.4,98.78910192,3.525641026,11.64529915,17.52136752,13.88888889,53.31196581,5.25,12.91,13.57,19.47,13.46,0,0,34.79,6.54,52.16,36.75,43.28358209,0,37,1.127819549,7.142857143,21.26245847,46.17940199
1010001,HAMPSHIRE,WINCHESTER,MICHELDEVER,0.127433114,agriculture,4607,36152.29864,3.17145,111.33719,163.4292,157.61441,142.42464,53.98849,12.28952,6.61359,4.0827373,528.75459,292.27804,245.56128,188.2956,74.66464,15.7479,187.6337286,5.74954319,3.125,27.3,28.58194149,13,12.24489796,112.42,40.85,2.170609941,3.578528827,5.864811133,12.23,16.40159046,1.789264414,28.44106794,28.8067044,28.09721011,56.91416894,46.35558583,10.55858311,0.54,103.7630662,3.750937734,10.27756939,14.62865716,17.5543886,53.78844711,5.19,11.24,14.96,24.26,13.72,0,0,30.39,6.47,64,38.36,54.31578947,0,24.55,1.941747573,5.339805825,22.4852071,39.2504931
1010002,HAMPSHIRE,WINCHESTER,WINCHESTER,2.338343037,professional,21635,9252.278071,2.55605,67.543967,144.290527,132.908922,104.898506,48.510995,7.199756,6.28365,3.84108545,437.82662,307.06696,216.01221,162.39014,72.2586,10.48918,169.0366991,7.574618771,6.204906205,28,28.62921911,18,12.12121212,127.96,79.16,6.933530554,6.858890345,8.955875928,16.95,13.65224989,1.24508519,28.67714497,29.88212025,27.31183221,46.44912328,37.82411482,8.625008463,1.62,85.35257628,6.355645707,26.60581474,27.24814064,20.79107505,18.44151454,10.9,17.05,25.75,24.5,17.88,0.35,0.03,3.12,9.37,67.49,43.99,40.6570223,0,19.68446602,2.677532014,6.05355064,28.10935695,33.26915672
1010003,HAMPSHIRE,WINCHESTER,TWYFORD,0.300674691,agriculture,5274,17540.55182,3.42028,104.734558,204.025665,180.190157,140.499903,59.343891,12.827625,6.20065,4.1655716,482.54097,326.8972,235.21937,173.95674,81.91594,15.12507,189.5796935,8.675265226,4.11622276,25.6,26.81825787,15,12.38938053,87.15,47.93,3.792188093,4.87804878,5.130361648,12.95,11.43818335,1.513877208,27.45316648,27.60639471,27.25598744,63.89061529,53.51149782,10.37911746,0.53,92.56594724,3.114186851,8.858131488,23.73702422,22.07612457,42.14532872,4.34,12.44,21.82,21.75,22.81,0.07,0.07,16.35,4.6,63.76,32,52.80464217,0,30.375,1.793721973,5.381165919,23.71794872,44.87179487
1010004,HAMPSHIRE,WINCHESTER,HURSLEY,0.218718022,agriculture,3680,16825.31673,3.68084,139.266383,188.007637,197.701906,170.328464,90.360885,15.7526,6.49809,4.53317765,596.33852,324.77313,259.82109,192.94885,109.21567,19.87679,189.0252035,4.173971685,1.886792453,25.7,27.66746173,13,12.56830601,66.28,53.23,5.434782609,4.539722573,5.170239596,10.59,13.36696091,1.134930643,27.5388587,27.58573762,27.45335516,65.31895777,54.98652291,10.33243486,0.41,98.92280072,2.182163188,9.013282732,17.83681214,28.27324478,42.50474383,3.54,10.62,18.09,20.55,30.29,0.1,0,16.62,5.36,55.13,35.65,54.12541254,0,43.95,2.416918429,6.948640483,23.03370787,48.59550562
1020001,HAMPSHIRE,DROXFORD,BISHOPS WALTHAM,0.309914764,agriculture,3970,12809.97378,3.65848,100.46013,185.82425,201.23068,137.75246,63.52999,11.39062,6.45678,4.36568305,470.97382,320.83101,276.32816,178.69541,81.04287,16.23916,198.9645156,4.377562681,2.243589744,24.9,26.02514397,19,11.41304348,96.59,50.21,7.554772098,3.004291845,6.652360515,11.8,8.583690987,0.643776824,28.63803526,28.82717235,28.35908364,58.92714171,47.79823859,11.12890312,0.35,88,4.119850187,15.35580524,22.09737828,20.31835206,37.92134831,8.41,15.87,16.73,19.22,23.23,0,0,16.16,6.15,52.56,32.79,46.21409922,0,28.79310345,1.607717042,2.893890675,23.7745098,38.23529412
1020002,HAMPSHIRE,DROXFORD,WEST MEON,0.149849155,agriculture,2088,13934.0125,3.54585,100.092106,174.877591,196.784626,177.563741,92.122459,0,6.81897,4.8801895,414.66,329.8233,297.3559,228.8957,119.963,0,199.7300945,14.36781609,6.329113924,25.5,30.37424901,19,20.30075188,90,34.73,14.36781609,3.397027601,8.492569002,10.19,17.40976645,0.636942675,29.63266284,29.83864337,29.38280543,58.30174375,45.26156179,13.04018196,0.34,117.2470978,3.503649635,8.175182482,20,31.53284672,36.78832117,3.43,13.56,16.69,19.82,28.32,0.3,0,17.73,4.84,62.34,40.54,48.4375,0.520833333,41.5,1.775147929,6.50887574,18.27411168,50.76142132
1020003,HAMPSHIRE,DROXFORD,HAMBLEDON,0.257524113,agriculture,5720,22211.51224,3.51241,93.778189,178.307732,183.467508,169.399459,82.62713,9.408109,6.72204,4.8026003,462.04382,374.29795,244.43537,221.54717,107.1898,13.04977,196.5386637,10.97928018,5.275779376,26.6,28.1926018,16,18.24561404,108.69,46.6,3.496503497,3.079291763,6.697459584,10.32,9.930715935,2.309468822,29.6479021,29.57504333,29.67057153,64.93656286,50.95155709,13.98500577,0.26,96.69703872,3.024574669,9.13673598,27.22117202,14.87082546,45.74669187,3.76,18.46,12.44,22.09,18.33,0.06,0,24.74,5.5,55.03,40.2,48.56557377,0,34.27027027,1.550387597,4.651162791,19.03846154,44.23076923
1030001,HAMPSHIRE,CATHERINGTON,HORNDEAN,0.230505618,professional,3068,13309.8708,3.06162,75.545607,139.556973,158.926317,102.951486,71.285575,6.799665,6.51576,4.431404415,450.307567,352.152391,268.03375,155.449625,101.59338,9.051737,174.1791053,4.015015666,3.225806452,29.3,28.29863588,13,11.67883212,87.72,38.15,6.518904824,4.12371134,6.48011782,10.9,11.634757,1.620029455,29.78491803,29.56451613,30.03792135,57.29757607,44.66219701,12.63537906,1.66,81.88679245,4.031209363,11.18335501,17.94538362,18.8556567,47.98439532,6.02,14.04,16.71,22.06,16.58,0,0,24.47,4.11,65.14,37.38,40.76923077,0,25.4,1.423487544,6.761565836,26.93602694,36.7003367
1040001,HAMPSHIRE,PETERSFIELD,PETERSFIELD,0.457096453,professional,7641,16716.38435,3.22484,77.999009,172.733633,190.042897,129.932649,65.87347,6.083772,6.45285,4.428032795,397.959168,362.190715,264.961143,165.472236,85.096747,7.885718,177.8629006,6.72779711,4.112149533,27.8,28.23718607,13,8.66873065,77.82,32.27,7.852375344,4.91312163,6.291192331,14.08,13.0617136,1.378070701,27.88337696,28.54023578,27.13101026,58.83575884,49.10602911,9.72972973,0.62,88.89328063,4.387219838,15.35526943,24.3204578,22.07916071,33.85789223,7.81,15.82,21.68,18.31,19.38,0.24,0,16.6,5.44,66.91,40.07,48.20457018,0,31.14814815,2.057613169,5.48696845,26.36484687,40.74567244
1040002,HAMPSHIRE,PETERSFIELD,BRAMSHOTT,0.27029011,agriculture,2273,8409.482671,3.41398,97.319107,202.451755,141.295469,178.933284,68.822702,11.258456,6.99141,4.44025685,631.67342,337.97818,203.85694,250.54732,82.08328,13.58565,178.6275387,3.547034557,2.142857143,28.3,30.4326267,11,5.050505051,77.82,32.39,8.798944127,3.947368421,2.412280702,11.62,12.5,1.535087719,28.49010119,29.2564347,27.81166667,53.47738015,42.87643484,10.60094531,1.19,119.5195195,3.062583222,27.96271638,20.10652463,16.64447403,31.95739015,4.21,10.73,16.44,37.77,16.17,0,0,14.13,5.01,65.47,33.33,47.13656388,0,27,1.123595506,3.93258427,23.07692308,46.63461538
1040003,HAMPSHIRE,PETERSFIELD,EAST MEON,0.127253239,agriculture,2647,20801.04229,3.78142,176.61866,223.04893,189.24956,125.1771,108.57555,19.18385,6.63856,4.3033795,434.9378,320.3761,236.3856,157.7594,124.2757,21.8791,204.2970056,6.688190671,2.314814815,26,27.99187503,6,14.84375,90.26,31.92,3.77786173,3.453947368,7.401315789,9.54,14.63815789,1.809210526,28.11598036,27.85871272,28.32426471,65.4375,53.75,11.6875,0.23,108.8157895,2.395964691,6.809583859,18.78940731,10.71878941,61.28625473,3,9.27,16.06,14.36,13.84,0,0,43.47,3.07,58.24,22.37,60.11235955,0,40.26666667,2.127659574,5.957446809,19.82758621,51.72413793
1050001,HAMPSHIRE,ALRESFORD,ROPLEY,0.148990555,agriculture,3568,23947.82677,3.50631,83.102097,189.947661,198.584045,142.671147,87.796177,11.176985,6.71513,4.92043385,459.52089,413.12692,273.36984,170.67333,111.22499,15.69169,184.6036881,5.664580001,2.81124498,26.9,29.06710011,16,15,72.44,25.85,2.802690583,3.396226415,5.283018868,10.31,13.58490566,1.509433962,28.70908072,28.48940914,28.86719637,61.52105025,50.29425079,11.22679946,0.39,101.8365473,2.217936355,8.100289296,21.02217936,14.56123433,54.09836066,2.86,13.1,17.54,19.8,16.26,0,0.1,30.05,5.32,60.71,30.97,52.53164557,0,31.2,0.680272109,7.823129252,20.06269592,46.70846395
1050002,HAMPSHIRE,ALRESFORD,ALRESFORD,0.184816084,agriculture,3415,18477.82906,3.19319,96.685367,139.479194,149.679441,157.364186,91.843213,19.002902,6.68688,4.5427213,583.8498,290.54226,287.11288,205.20691,102.87,22.81221,175.6656163,6.461084476,4.225352113,28.9,29.41860046,12,9.868421053,79.84,34.4,5.856515373,4.781420765,5.464480874,12.43,12.56830601,0.956284153,28.89806678,29.03190883,28.67534827,64.21356421,51.17845118,13.03511304,0.47,88.80800728,3.887688985,12.41900648,20.41036717,15.22678186,48.05615551,5.98,13.84,21.04,22.37,12.74,0,0,24.03,6.53,65.33,31.34,43.50132626,0,28.74074074,1.618122977,5.177993528,28.01204819,44.57831325
1060001,HAMPSHIRE,ALTON,ALTON,0.289801351,agriculture,9861,34026.75644,3.3855,95.27231,174.25033,166.23555,158.04606,74.54171,11.71365,6.55214,4.25814525,425.54669,313.27112,233.73875,194.56722,94.08129,15.97067,191.8901297,9.648039367,4.958677686,26.9,28.16260107,14,15.65762004,109.91,51.28,5.070479667,4.761904762,6.154537287,11.01,14.64510332,1.527403414,29.47403651,29.65604708,29.15497853,57.18157182,45.24151124,11.94006058,0.58,97.93912492,3.651395109,14.50223906,21.9772649,24.21632794,35.61832587,6.8,14.66,20.82,19.98,18.71,0,0.07,18.85,5.96,58.63,28.73,44.39834025,0,32.25396825,1.761006289,6.289308176,25.72347267,44.37299035
1060002,HAMPSHIRE,ALTON,BINSTED,0.23156908,agriculture,6484,28000.28393,3.33352,99.987628,177.587719,162.645458,146.561861,74.62016,9.667099,6.68519,4.6622554,434.77872,385.66682,230.65445,202.44384,100.59661,13.08936,181.756812,7.700398959,4,27.8,27.81057452,12,12.21122112,95.98,54.74,6.169031462,3.568977351,5.353466026,11.74,10.91283459,1.853122855,28.61597779,28.71219957,28.47638539,61.0931677,50.0621118,11.0310559,0.51,96.75994109,3.237992445,9.875876956,20.34538586,14.8407987,51.64597949,4.66,12.91,17.17,18.29,13.41,0,0.06,33.33,5.31,58.55,27.4,52.61324042,0,34.02325581,0.704225352,6.866197183,19.31464174,50.46728972
1070001,HAMPSHIRE,HARTLEY WINTNEY,ODIHAM,0.385709584,agriculture,9509,24653.26348,3.23128,93.541612,177.385036,163.157366,142.539857,68.417052,12.478089,6.6904,4.49755445,446.45616,365.61453,229.64439,208.57479,81.89758,13.7796,191.6330349,7.878525745,4.608294931,27.3,27.89964666,16,15.85677749,103.01,48.91,7.362221287,4.798836646,6.543868153,13.81,12.45758604,1.357246728,28.34956869,29.32657417,27.31043898,57.30597385,46.5828231,10.72315075,1.02,98.74005305,3.864382063,16.51476486,19.7229311,25.66532993,34.08676631,5.53,13.95,16.33,28.65,20.93,0,0,14.43,4.66,59.08,32.52,51.2793177,0,40.34,1.856435644,5.816831683,23.5426009,41.92825112
1070002,HAMPSHIRE,HARTLEY WINTNEY,FARNBOROUGH,1.249180837,other urban,15552,12449.75871,2.99579,84.056027,154.388436,162.101265,126.322248,66.008852,7.269569,6.28263,4.54800645,386.34916,344.19216,270.33942,183.71724,101.76368,9.58879,191.2267761,4.340952054,2.030947776,25,31.62045511,16,12.52566735,145.48,68.9,7.71654556,8.452593918,5.23255814,11.99,16.41323792,1.744186047,25.03710372,25.9341251,24.40024025,39.15883669,35.04250559,4.116331096,4.84,173.5221675,4.429909321,56.3847183,10.49502007,15.72766464,12.94782221,5.68,6.83,10.31,64.07,10.15,0.02,0,2.85,6.96,65.66,39.02,42.5912137,0.074460164,31.83333333,2.056807052,2.448579824,15.39912005,53.80263985
1070003,HAMPSHIRE,HARTLEY WINTNEY,HARTLEY WINTNEY,0.265921296,agriculture,5452,20502.30679,3.40684,84.874924,197.218653,176.291586,171.61627,76.283605,15.860463,6.70369,4.8619913,407.78132,369.73534,246.91972,230.55569,102.93514,22.25237,199.0046936,14.64641193,7.425742574,27.7,28.75131064,14,11.2033195,86.53,41.66,11.00513573,4.404145078,5.872193437,12.87,12.69430052,1.554404145,28.92422018,29.25794531,28.47550645,63.32034762,50.43452203,12.88582559,0.48,98.14814815,3.885350318,9.363057325,25.0955414,18.66242038,42.86624204,5.13,12.22,23.39,21.64,24.17,0.06,0,13,5.68,61.2,36.41,54.74452555,0,31.94736842,0.986193294,4.339250493,23.828125,43.75
1080001,HAMPSHIRE,BASINGSTOKE,BASINGSTOKE,0.682141688,agriculture,13504,19796.47373,3.41234,91.494517,186.648606,185.792491,130.806964,73.566211,10.273351,6.83321,4.5061871,487.65593,376.13385,259.09992,164.24211,89.20338,12.55816,199.1797726,10.8429991,6.176470588,27.4,28.27300814,12,12.66233766,110.36,61.75,6.665185514,5.242649663,5.278072972,12.54,17.92419412,1.346085724,27.76757277,27.98022968,27.45507335,53.17676424,44.82641253,8.350351713,0.35,94.22350589,2.903225806,16.99751861,30.27295285,24.64019851,24.98759305,8.23,15.29,28.21,14.17,26.2,0.28,0.08,7.34,6.58,69.8,31.24,30.69712947,0.058582308,36.75324675,2.5,6.607142857,32.26238286,42.63721553
1080002,HAMPSHIRE,BASINGSTOKE,BRAMLEY,0.198005471,agriculture,4562,23039.76742,3.67341,107.17379,201.07936,223.02472,144.30825,79.2259,10.66704,6.90807,4.80082625,381.03901,354.93517,285.79512,201.72509,103.33456,14.37531,196.1959475,10.74350569,4.705882353,25.4,28.35761646,15,11.65919283,75.77,37.24,2.192021043,4.823747681,7.235621521,11.13,8.256029685,1.391465677,28.82306512,29.01881146,28.57761733,67.80721118,55.07726269,12.72994849,0.28,97.45269287,2.675059009,9.284028324,22.50196696,15.97167585,49.48859166,3.97,14.51,16.45,17.42,18.96,0,0.08,28.28,6.26,59.57,34.81,50.37406484,0.249376559,31.61764706,1.193317422,5.250596659,20.4379562,48.66180049
1080003,HAMPSHIRE,BASINGSTOKE,DUMMER,0.108246219,agriculture,3645,33673.23158,3.80907,120.020104,180.470477,200.095611,210.777843,84.200702,9.773126,7.22678,4.9793109,544.9636,358.58508,244.25194,281.94853,99.37436,11.70227,208.6110576,11.08007449,4.545454545,26.6,28.87123899,11,10.91954023,93.06,35.72,2.743484225,3.638497653,7.042253521,9.51,12.44131455,1.17370892,28.64487778,28.9102636,28.43688792,64.97507929,52.78658813,12.18849116,0.08,102.8677151,3.461178672,7.390084191,15.80916745,15.99625819,57.34331151,4.24,9.84,15.04,21.79,8.97,0.19,0,39.63,3.89,59.31,38.39,58,0,29.77777778,1.886792453,5.660377358,17.8913738,52.39616613
1090001,HAMPSHIRE,WHITCHURCH,WHITCHURCH,0.185770688,agriculture,5823,31345.09578,4.04533,113.136948,208.001337,230.482773,184.110423,92.615624,9.588664,7.38874,5.071157,540.19608,371.37475,307.77802,204.76133,119.00015,11.31715,190.6767209,14.00924554,6.208425721,25.9,27.6524003,13,9.36329588,114.05,46.87,10.30396703,4.275534442,5.700712589,10.62,11.87648456,1.425178147,27.22281395,27.18590604,27.23000708,68.13980358,57.3079145,10.83188908,0.43,93.44537815,3.150598614,12.60239445,19.47069943,21.92816635,42.78512917,6.33,14.16,16.45,21.28,15.93,0.13,0,25.59,9.16,67.15,35.67,35.7605178,0.161812298,44.1875,3.632887189,6.883365201,29.74358974,44.44444444
1100001,HAMPSHIRE,ANDOVER,LONGPARISH,0.145367195,agriculture,3943,27124.41411,3.90103,116.857732,231.042927,218.016799,152.548465,93.523364,10.687201,7.24526,4.8830811,537.68016,366.84775,285.51029,187.06182,123.15292,14.04344,182.4151289,4.748205391,2.21402214,26.8,27.96968678,11,8.602150538,91.21,60.41,0,4.793028322,5.664488017,9.15,14.37908497,0.653594771,28.14709612,28.27867203,27.95893224,69.81050818,57.23514212,12.57536606,0.36,99.65517241,2.428057554,8.543165468,24.28057554,16.63669065,48.02158273,4.26,9.81,23.33,20.65,11.3,0,0,30.37,4.28,55.92,29.75,57.23684211,0,34.96296296,1.377410468,9.090909091,23.24929972,52.38095238
1100002,HAMPSHIRE,ANDOVER,AMPORT,0.143774102,agriculture,2731,18995.07609,3.79969,110.383247,201.180311,177.98487,159.218842,101.366636,9.594347,6.93771,4.6114206,410.16664,383.46829,243.1546,167.71366,116.27295,11.67462,202.8290181,10.24586739,4,24.9,27.8434321,17,19.44444444,93.14,46.54,0,3.040540541,5.743243243,10.3,18.75,0.675675676,28.04655425,28.5725938,27.6316142,54.29864253,45.41855204,8.880090498,1.25,131.2746386,2.268041237,9.896907216,16.80412371,24.84536082,46.18556701,4.18,5.04,16.95,27.04,24.89,0.11,0,21.78,3.77,55.68,30.38,54.54545455,0,45.07692308,1.904761905,8.095238095,21.92307692,53.46153846
1100003,HAMPSHIRE,ANDOVER,ANDOVER,0.538887623,agriculture,7564,14036.32164,3.60673,101.308741,179.061853,185.672469,135.970548,70.37455,5.963783,7.06963,4.24487235,519.12958,316.55558,243.39349,184.68713,95.57226,8.76601,196.9667986,11.18718203,6.304728546,27.2,28.07958573,14,10.82621083,101.7,68.44,9.254362771,5.110336818,7.317073171,12.49,14.28571429,1.277584204,28.83619778,29.02654639,28.55813319,59.34274278,47.10343375,12.23930904,0.33,89.12435026,4.306672977,17.55797444,27.92238523,21.2967345,28.86890677,9.24,18.09,24.72,17.51,19.69,0.1,0,10.6,6.36,62.95,37.18,38.84393064,0,30.46153846,2.685624013,6.793048973,27.06043956,42.17032967
1100004,HAMPSHIRE,ANDOVER,HURSTBOURNE TARRANT,0.109372624,agriculture,1562,14281.45305,3.87434,126.692211,211.863522,253.212839,184.614896,59.265303,14.220528,7.00283,4.6412773,411.16023,309.66371,304.82373,232.20076,64.19326,17.374,172.0410262,7.101267889,2.912621359,25.2,27.24953766,13,15.38461538,100.37,35.97,12.80409731,3.617571059,9.819121447,9.04,8.527131783,1.033591731,28.77272727,28.41507024,29.12661499,72.78761062,57.19026549,15.59734513,0.26,102.9345372,4.07239819,8.14479638,20.36199095,12.44343891,54.29864253,3.77,16.75,14.86,17.69,8.02,0,0,38.21,4.45,58.57,62.71,41.52542373,0,28.30769231,0.662251656,5.960264901,24.82269504,51.06382979
